id,name,email,age,score,active,timestamp,category,value1,value2,description
833881,User_ms7dys,userpzven@example.com,97,96.34,false,2025-10-15T17:19:42.003Z,Category0,424.92,574.89,"Description with some text content 0.5225415971347346"
853852,User_gph5zy,user3jpm2@example.com,29,27.91,false,2025-10-15T17:19:42.003Z,Category8,585.30,130.06,"Description with some text content 0.07412062876814252"
27237,User_nt0e3,userpwn49p@example.com,37,81.33,true,2025-10-15T17:19:42.003Z,Category6,90.66,529.03,"Description with some text content 0.8784882184771697"
77686,User_z4dlgg,userwodg8@example.com,73,77.29,false,2025-10-15T17:19:42.003Z,Category5,538.71,572.59,"Description with some text content 0.3193945475370147"
845312,User_vrtgxi,usern94p5k@example.com,52,82.15,true,2025-10-15T17:19:42.003Z,Category0,656.79,994.27,"Description with some text content 0.7545965804465221"
639316,User_auyfsj,users5iy9@example.com,46,92.59,true,2025-10-15T17:19:42.003Z,Category1,771.67,221.41,"Description with some text content 0.822630455206147"
104979,User_7vtfx2,userefai19@example.com,68,94.12,false,2025-10-15T17:19:42.003Z,Category1,397.28,728.48,"Description with some text content 0.9803639434928888"
98359,User_5g2nmv,user8hw5vl@example.com,87,2.34,false,2025-10-15T17:19:42.003Z,Category9,984.75,876.85,"Description with some text content 0.29596150074846705"
763538,User_iih88h,userzbkpnb@example.com,97,4.05,false,2025-10-15T17:19:42.003Z,Category9,657.98,30.74,"Description with some text content 0.9638838092704515"
162765,User_xq17nw,user5w9pzc@example.com,90,71.09,false,2025-10-15T17:19:42.003Z,Category5,622.68,958.30,"Description with some text content 0.3926239476223594"
146735,User_oi40gt,useresn03u@example.com,32,84.11,true,2025-10-15T17:19:42.003Z,Category2,507.11,755.72,"Description with some text content 0.3674447429164577"
590056,User_h042dg,userkpuqro@example.com,70,9.19,false,2025-10-15T17:19:42.003Z,Category8,81.95,294.98,"Description with some text content 0.06218634264042555"
639141,User_evz3,usermaeaj@example.com,80,67.07,false,2025-10-15T17:19:42.003Z,Category4,386.43,248.33,"Description with some text content 0.18397061348125077"
798924,User_qs0pha,userdhblh@example.com,91,77.28,false,2025-10-15T17:19:42.003Z,Category0,475.57,681.75,"Description with some text content 0.012375375313030679"
685323,User_qv9szq,userqs29l7@example.com,36,3.70,false,2025-10-15T17:19:42.003Z,Category3,53.06,715.68,"Description with some text content 0.9307712405101246"
530347,User_w3se2,usertidhq@example.com,48,3.25,false,2025-10-15T17:19:42.003Z,Category7,899.80,669.32,"Description with some text content 0.8216532421774727"
394281,User_ya93cd,usermyh1hb@example.com,92,94.65,true,2025-10-15T17:19:42.003Z,Category2,662.05,649.35,"Description with some text content 0.19881945747003127"
318254,User_tgspb,userzt8129@example.com,60,43.59,true,2025-10-15T17:19:42.003Z,Category3,938.51,916.49,"Description with some text content 0.17428639851558247"
961777,User_bs5eg,user3atpys@example.com,47,48.30,true,2025-10-15T17:19:42.003Z,Category3,54.63,108.37,"Description with some text content 0.12920037021147468"
465356,User_legdv4,user0nfjxe@example.com,74,67.31,true,2025-10-15T17:19:42.003Z,Category9,620.87,750.20,"Description with some text content 0.4892458982010728"
759987,User_e3yghp,userv9ih5@example.com,69,98.97,false,2025-10-15T17:19:42.003Z,Category5,351.80,650.22,"Description with some text content 0.2870953297350143"
505808,User_hmwt1,usery9mc8a@example.com,90,44.16,false,2025-10-15T17:19:42.003Z,Category9,846.05,172.75,"Description with some text content 0.018333324454436806"
810652,User_pdxtqm,useran1ic@example.com,41,81.79,false,2025-10-15T17:19:42.003Z,Category8,810.73,534.14,"Description with some text content 0.40442712617991305"
599034,User_mlemgj,user31lce9@example.com,94,98.99,true,2025-10-15T17:19:42.003Z,Category2,727.53,705.65,"Description with some text content 0.6984199768460552"
466217,User_aetmgh,useripcr6s@example.com,32,22.70,true,2025-10-15T17:19:42.003Z,Category0,978.00,656.94,"Description with some text content 0.8600237184356853"
247750,User_74eyqh,user3h21cl@example.com,47,64.36,false,2025-10-15T17:19:42.003Z,Category5,246.45,626.48,"Description with some text content 0.14640567322300024"
253445,User_4a44v2,useriqh0k@example.com,91,96.89,false,2025-10-15T17:19:42.003Z,Category4,530.21,961.68,"Description with some text content 0.6964210112384285"
541106,User_n1pxh,userxip52o@example.com,46,93.55,false,2025-10-15T17:19:42.003Z,Category4,900.02,798.91,"Description with some text content 0.8728706293270498"
529834,User_t4rkoo,uservl9ma8@example.com,45,3.43,false,2025-10-15T17:19:42.003Z,Category4,382.83,315.99,"Description with some text content 0.155522204796831"
564675,User_lbrxzc,user891x1d@example.com,31,8.30,false,2025-10-15T17:19:42.003Z,Category0,448.66,472.27,"Description with some text content 0.25358656173834626"
196963,User_fo9uiq,userga0xf6@example.com,36,66.62,false,2025-10-15T17:19:42.003Z,Category3,983.26,133.67,"Description with some text content 0.39992727705863695"
833182,User_wgipie,userz5q9qn@example.com,24,53.69,true,2025-10-15T17:19:42.003Z,Category4,39.90,397.96,"Description with some text content 0.30475543519961257"
652867,User_vui4qi,user83es18@example.com,32,32.19,false,2025-10-15T17:19:42.003Z,Category7,966.65,481.06,"Description with some text content 0.09906988631317404"
246581,User_3h7i3o,userdexn66@example.com,58,7.16,false,2025-10-15T17:19:42.003Z,Category5,402.42,990.18,"Description with some text content 0.8235249647374768"
134786,User_mprtfm,userkvqw9@example.com,80,46.12,true,2025-10-15T17:19:42.003Z,Category0,407.25,958.72,"Description with some text content 0.11549036277093871"
791592,User_nmp9ex5,userzuqkb@example.com,41,71.28,true,2025-10-15T17:19:42.003Z,Category4,930.59,978.10,"Description with some text content 0.8265841793177519"
984658,User_vyru7w,userantxf3@example.com,41,18.27,false,2025-10-15T17:19:42.003Z,Category3,830.42,344.30,"Description with some text content 0.20224146058979753"
555721,User_z8o59,user30ac1m@example.com,63,19.92,false,2025-10-15T17:19:42.003Z,Category6,495.35,874.03,"Description with some text content 0.4939368767586324"
777373,User_evip1,userdtwpfr@example.com,55,24.34,false,2025-10-15T17:19:42.003Z,Category5,907.63,77.98,"Description with some text content 0.5999103932846686"
904237,User_o8vuw,userl9rib@example.com,21,91.69,false,2025-10-15T17:19:42.003Z,Category8,864.13,490.49,"Description with some text content 0.7048169977996283"
855654,User_pif04o,userduszd@example.com,61,74.41,true,2025-10-15T17:19:42.003Z,Category3,229.15,914.36,"Description with some text content 0.7947172483827786"
466381,User_ek78hr,usertbzuzp@example.com,96,0.20,true,2025-10-15T17:19:42.003Z,Category2,651.70,70.86,"Description with some text content 0.05870652774742602"
365500,User_01fgx5,userdtfd99@example.com,67,34.16,true,2025-10-15T17:19:42.003Z,Category8,54.47,405.40,"Description with some text content 0.37312644934673345"
610667,User_8btncsb,userq9g7l@example.com,42,73.51,true,2025-10-15T17:19:42.003Z,Category0,385.03,873.22,"Description with some text content 0.10319662115737105"
250008,User_qxvyzi,user47aa2m@example.com,33,59.97,false,2025-10-15T17:19:42.003Z,Category9,99.75,352.08,"Description with some text content 0.40938959517133666"
645812,User_7323h,useryuuswr@example.com,55,18.25,false,2025-10-15T17:19:42.003Z,Category2,963.64,117.10,"Description with some text content 0.3640126805469076"
715824,User_y717sd,userzcw47wr@example.com,97,5.92,true,2025-10-15T17:19:42.003Z,Category0,327.46,991.98,"Description with some text content 0.3138300234229594"
571839,User_d7xcpc,userl0w4mo@example.com,75,90.72,false,2025-10-15T17:19:42.003Z,Category7,552.50,385.67,"Description with some text content 0.2792118201528879"
475445,User_w28drm,user4i7maw@example.com,52,51.83,true,2025-10-15T17:19:42.003Z,Category2,229.47,883.82,"Description with some text content 0.6357607648231683"
500363,User_wkracm,userzgfng@example.com,44,73.51,false,2025-10-15T17:19:42.003Z,Category8,169.73,929.29,"Description with some text content 0.575671802004044"
120062,User_2joqb,users6x4x@example.com,19,19.45,true,2025-10-15T17:19:42.003Z,Category6,928.78,156.13,"Description with some text content 0.9789302764718228"
583484,User_3ixxuaq,userexpyma@example.com,32,20.12,true,2025-10-15T17:19:42.003Z,Category8,590.69,191.09,"Description with some text content 0.29076546792295743"
269045,User_3rnr86,user1q1tyt@example.com,60,85.44,false,2025-10-15T17:19:42.003Z,Category3,936.66,396.47,"Description with some text content 0.9308113556088351"
309102,User_lvj9k,userocx1p@example.com,53,17.46,true,2025-10-15T17:19:42.003Z,Category2,398.81,914.56,"Description with some text content 0.4763971323909594"
127251,User_6ga60q,user1n9wi2f@example.com,54,90.71,false,2025-10-15T17:19:42.003Z,Category3,157.06,798.00,"Description with some text content 0.5770219604245936"
850555,User_wp4f9o,userg4fzu@example.com,35,23.87,false,2025-10-15T17:19:42.003Z,Category6,533.10,971.65,"Description with some text content 0.7147669246932346"
750693,User_v9hk1c,userubpn28@example.com,88,44.12,true,2025-10-15T17:19:42.003Z,Category3,806.04,321.87,"Description with some text content 0.37361835752338224"
829976,User_nqwi1o,userwxf5ob@example.com,95,39.29,true,2025-10-15T17:19:42.003Z,Category6,630.97,898.54,"Description with some text content 0.17648385673584588"
570157,User_d0u8l9,user727eaa@example.com,79,80.58,false,2025-10-15T17:19:42.003Z,Category2,936.76,610.71,"Description with some text content 0.1824361383514569"
44456,User_9oxpkh,userao8igm@example.com,92,82.35,true,2025-10-15T17:19:42.003Z,Category9,769.29,910.67,"Description with some text content 0.8861240023884659"
334065,User_kwq9m,usernzfzkl@example.com,26,12.47,false,2025-10-15T17:19:42.003Z,Category4,787.32,995.35,"Description with some text content 0.6621305990851504"
623328,User_zwddyr,useroxhupj@example.com,69,56.68,false,2025-10-15T17:19:42.003Z,Category6,374.50,875.68,"Description with some text content 0.9461152826219148"
429371,User_i7qv8b,user1yl0v@example.com,29,27.07,true,2025-10-15T17:19:42.003Z,Category4,421.25,274.59,"Description with some text content 0.5758511571854233"
412760,User_e12pelj,userob241s@example.com,85,30.39,true,2025-10-15T17:19:42.003Z,Category0,272.85,531.86,"Description with some text content 0.01965587674132052"
515372,User_6ne7tl,useroliduj@example.com,35,35.33,false,2025-10-15T17:19:42.003Z,Category9,432.36,548.27,"Description with some text content 0.7139368499092753"
926447,User_qfgd93,userzudnm@example.com,29,41.63,false,2025-10-15T17:19:42.003Z,Category4,844.37,29.64,"Description with some text content 0.001114691296697945"
996457,User_nw9dyc,user2ie2m@example.com,52,60.45,false,2025-10-15T17:19:42.003Z,Category0,120.55,885.91,"Description with some text content 0.4287138277362489"
619735,User_hrqj2f,user0j6i@example.com,67,55.51,false,2025-10-15T17:19:42.003Z,Category9,379.67,17.84,"Description with some text content 0.10830039604198383"
417532,User_op9ejm,userapl2z9@example.com,84,29.42,false,2025-10-15T17:19:42.003Z,Category0,76.01,531.41,"Description with some text content 0.9297172133495738"
791905,User_p2hhri,userkeh0c@example.com,51,6.34,false,2025-10-15T17:19:42.003Z,Category3,219.71,58.38,"Description with some text content 0.0842220748337843"
794219,User_ok7p9,user6l19xt@example.com,71,86.51,true,2025-10-15T17:19:42.003Z,Category1,163.12,572.04,"Description with some text content 0.4103191608476251"
672147,User_x7p19d,usertj6kcc@example.com,50,13.50,false,2025-10-15T17:19:42.003Z,Category6,928.86,960.53,"Description with some text content 0.09450183219515684"
296956,User_h3lmfc,usermml5g6@example.com,71,77.75,true,2025-10-15T17:19:42.003Z,Category9,882.96,142.45,"Description with some text content 0.04084961744830162"
74241,User_o95ij,user2f10bj@example.com,51,36.96,false,2025-10-15T17:19:42.003Z,Category7,443.08,48.78,"Description with some text content 0.6816537914738997"
667044,User_0fmh1m,useria61t6@example.com,50,88.01,true,2025-10-15T17:19:42.003Z,Category0,582.84,794.43,"Description with some text content 0.5692955734615345"
92659,User_bw57pj,userekkgqn@example.com,71,11.64,true,2025-10-15T17:19:42.003Z,Category2,451.94,267.34,"Description with some text content 0.1887192079231701"
318699,User_ow6tvk,user7xffsc@example.com,36,37.99,true,2025-10-15T17:19:42.003Z,Category2,630.89,471.67,"Description with some text content 0.7529437000258121"
235596,User_7gseqe,usermek57k@example.com,36,10.88,true,2025-10-15T17:19:42.003Z,Category1,25.50,838.88,"Description with some text content 0.28756733977229887"
637436,User_1nfrs7i,user3wyce9j@example.com,77,25.56,true,2025-10-15T17:19:42.003Z,Category3,883.93,359.46,"Description with some text content 0.5810079412465713"
414347,User_cxkpfj,userwaloe@example.com,91,89.84,true,2025-10-15T17:19:42.003Z,Category4,528.75,154.16,"Description with some text content 0.6979287236081547"
107068,User_suhqv,user0ic8u@example.com,94,96.29,true,2025-10-15T17:19:42.003Z,Category8,804.75,328.56,"Description with some text content 0.511583098698832"
368767,User_j1rg4q,userad36wn@example.com,33,88.80,true,2025-10-15T17:19:42.003Z,Category6,295.72,106.01,"Description with some text content 0.583306098922587"
323861,User_6biv5s,user15esy@example.com,67,33.17,false,2025-10-15T17:19:42.003Z,Category4,894.84,499.17,"Description with some text content 0.24645087440962277"
284135,User_vd8pt4,userdhaxue@example.com,49,17.17,false,2025-10-15T17:19:42.003Z,Category5,494.64,292.21,"Description with some text content 0.2796385155629274"
345158,User_a079gs,userj7uuch@example.com,49,15.41,false,2025-10-15T17:19:42.003Z,Category7,303.24,968.98,"Description with some text content 0.5669933198711418"
215422,User_6fcqod,userpx78@example.com,32,3.16,true,2025-10-15T17:19:42.003Z,Category5,923.14,192.25,"Description with some text content 0.5516969128879704"
461831,User_to00wc,usero7nwca@example.com,65,87.33,true,2025-10-15T17:19:42.003Z,Category7,204.30,125.62,"Description with some text content 0.30085559164842"
451046,User_xpqe5d,usernwuki@example.com,55,51.98,true,2025-10-15T17:19:42.003Z,Category4,287.32,199.54,"Description with some text content 0.27436248667828667"
98487,User_0rbo6h,useriqbzy@example.com,81,92.36,false,2025-10-15T17:19:42.003Z,Category0,992.79,559.81,"Description with some text content 0.49016408347506"
898274,User_ncn2aa,user3js7ke@example.com,87,38.19,true,2025-10-15T17:19:42.003Z,Category0,398.91,148.08,"Description with some text content 0.09787179045743488"
57381,User_90n8ho,userwz81f@example.com,87,37.83,false,2025-10-15T17:19:42.003Z,Category8,277.37,521.85,"Description with some text content 0.563105407117172"
948792,User_9g39ul,userk9fcdm@example.com,42,88.51,false,2025-10-15T17:19:42.003Z,Category9,317.19,258.92,"Description with some text content 0.906570238298903"
197343,User_8d9wv,user75dbnc@example.com,44,49.05,false,2025-10-15T17:19:42.003Z,Category0,354.87,544.53,"Description with some text content 0.8852561288330439"
580640,User_xioxjj,userd5eiju@example.com,22,18.85,true,2025-10-15T17:19:42.003Z,Category4,582.85,601.79,"Description with some text content 0.2578212141808457"
685071,User_ky039m,userm9d27@example.com,76,60.36,true,2025-10-15T17:19:42.003Z,Category4,291.35,819.73,"Description with some text content 0.7264421479529354"
613996,User_nyl5hs,userhl07s@example.com,91,7.51,false,2025-10-15T17:19:42.003Z,Category9,572.00,46.71,"Description with some text content 0.047545718378204316"
409930,User_85vak,userzne54@example.com,26,46.28,true,2025-10-15T17:19:42.003Z,Category8,549.05,362.45,"Description with some text content 0.20141820291794932"
965270,User_m4nhu8,userwwcg8c@example.com,76,28.01,true,2025-10-15T17:19:42.003Z,Category9,517.13,38.24,"Description with some text content 0.26964057499790817"
388484,User_90i1pk,user9th7wh@example.com,36,55.67,false,2025-10-15T17:19:42.003Z,Category2,419.32,182.47,"Description with some text content 0.6801848966653902"
466375,User_mc11de,user9ie1o@example.com,80,37.27,true,2025-10-15T17:19:42.003Z,Category1,350.49,317.47,"Description with some text content 0.5380540127565376"
497718,User_8dmg8d,userwzl5yg@example.com,82,90.02,true,2025-10-15T17:19:42.003Z,Category1,228.14,389.53,"Description with some text content 0.2984990754694766"
132003,User_ilsbok,user7kym8e@example.com,67,19.39,false,2025-10-15T17:19:42.003Z,Category3,761.95,321.98,"Description with some text content 0.14443501069405662"
644517,User_gibli4,userclgq4a@example.com,18,44.14,true,2025-10-15T17:19:42.003Z,Category2,420.59,15.47,"Description with some text content 0.5878463848992955"
974891,User_2q13em,usert5nea@example.com,95,34.55,false,2025-10-15T17:19:42.003Z,Category8,236.38,898.88,"Description with some text content 0.3638239451710147"
476086,User_jzvt8h,userw83ar9@example.com,89,78.33,false,2025-10-15T17:19:42.003Z,Category3,510.03,587.06,"Description with some text content 0.6306431658211619"
870691,User_65dj5p,user5c0lyl@example.com,47,27.15,false,2025-10-15T17:19:42.003Z,Category0,882.87,538.39,"Description with some text content 0.5288964963145195"
449750,User_7emklq,user8xhtma@example.com,57,41.39,true,2025-10-15T17:19:42.003Z,Category9,407.98,463.67,"Description with some text content 0.8148251754319374"
881126,User_vybn9p,user5z9m5@example.com,44,55.63,true,2025-10-15T17:19:42.003Z,Category0,193.59,620.85,"Description with some text content 0.8221076915674465"
817215,User_g9hqz,user6c44rc@example.com,38,26.93,true,2025-10-15T17:19:42.003Z,Category9,678.27,593.67,"Description with some text content 0.9701181968398894"
825049,User_w24q49,userdu3ogq@example.com,59,15.55,true,2025-10-15T17:19:42.003Z,Category5,662.24,114.98,"Description with some text content 0.5695115065589242"
212496,User_4v8yo,userdotior@example.com,37,72.19,true,2025-10-15T17:19:42.003Z,Category9,131.34,398.99,"Description with some text content 0.9680740766209869"
251460,User_0xmdhn,usergapdvi@example.com,22,40.11,false,2025-10-15T17:19:42.003Z,Category5,462.14,540.16,"Description with some text content 0.4404495182506648"
67009,User_7ihu5p,user1sr65@example.com,48,89.70,false,2025-10-15T17:19:42.003Z,Category0,105.11,81.80,"Description with some text content 0.5461384464195872"
438399,User_czyl4g,usercxanj@example.com,31,15.29,false,2025-10-15T17:19:42.003Z,Category3,144.62,291.60,"Description with some text content 0.8693007048081917"
420385,User_xwvbvm,user5v4kv@example.com,19,92.15,true,2025-10-15T17:19:42.003Z,Category1,347.04,157.54,"Description with some text content 0.02238190764364112"
915514,User_qmll5e,userouxci7@example.com,48,24.30,false,2025-10-15T17:19:42.003Z,Category2,287.59,878.79,"Description with some text content 0.5272957580784264"
460210,User_xlxr3,userwwnz3r@example.com,92,50.76,true,2025-10-15T17:19:42.003Z,Category7,630.80,240.03,"Description with some text content 0.709913252267503"
536816,User_dk7p5,user0m1lq@example.com,87,57.35,true,2025-10-15T17:19:42.003Z,Category4,883.81,938.31,"Description with some text content 0.034768758315711024"
821616,User_4hbd0b,usersbwjl@example.com,50,84.73,true,2025-10-15T17:19:42.003Z,Category3,352.19,454.56,"Description with some text content 0.09305982043648275"
797296,User_yc2eqf,userqsy2cj@example.com,96,10.73,false,2025-10-15T17:19:42.003Z,Category1,301.84,99.35,"Description with some text content 0.6123593829691989"
437842,User_93ksdo,useraotzds@example.com,29,66.65,true,2025-10-15T17:19:42.003Z,Category7,680.45,173.72,"Description with some text content 0.1303952025690418"
902355,User_xtgcvd,userqhz6r@example.com,34,34.85,false,2025-10-15T17:19:42.003Z,Category3,36.82,134.60,"Description with some text content 0.018022067949118314"
334674,User_4g66e,user4kls66@example.com,71,85.12,true,2025-10-15T17:19:42.003Z,Category9,747.27,598.45,"Description with some text content 0.290068761332534"
78419,User_gom7y,userkb7j9k@example.com,84,64.39,false,2025-10-15T17:19:42.003Z,Category9,64.98,821.87,"Description with some text content 0.16634459883621877"
651707,User_mt0f5d,usergv9686@example.com,74,96.64,false,2025-10-15T17:19:42.003Z,Category0,304.50,518.10,"Description with some text content 0.8553368239552708"
489979,User_7nv0m2,userensknt@example.com,23,2.81,false,2025-10-15T17:19:42.003Z,Category3,306.43,79.43,"Description with some text content 0.051396421886251265"
14625,User_b9z46,usermbagx@example.com,33,92.44,true,2025-10-15T17:19:42.003Z,Category4,174.41,377.71,"Description with some text content 0.3640080784877503"
898118,User_q5j4p7,user5xethaj@example.com,19,93.67,true,2025-10-15T17:19:42.003Z,Category5,219.83,401.30,"Description with some text content 0.2594334823935016"
166349,User_lf4ny,userwec7k7@example.com,94,23.25,false,2025-10-15T17:19:42.003Z,Category9,682.30,862.04,"Description with some text content 0.16154125734327374"
885867,User_3d2yr,user5e3bpk@example.com,20,0.58,false,2025-10-15T17:19:42.003Z,Category2,129.11,925.45,"Description with some text content 0.7528751892000889"
614821,User_ran51c,usery8fwa3@example.com,63,44.12,true,2025-10-15T17:19:42.003Z,Category8,862.60,365.55,"Description with some text content 0.20061043695019865"
926584,User_hi2v4,user7m116h@example.com,34,86.57,false,2025-10-15T17:19:42.003Z,Category0,602.41,529.03,"Description with some text content 0.5037706030291247"
994133,User_frica,userz7q0qf@example.com,75,2.37,false,2025-10-15T17:19:42.003Z,Category5,184.39,330.05,"Description with some text content 0.7568870365030881"
377734,User_99wc7f,userywmru@example.com,38,80.89,false,2025-10-15T17:19:42.003Z,Category6,438.62,371.16,"Description with some text content 0.45083668606054594"
177554,User_kj4ns,user1ixel6@example.com,50,85.91,false,2025-10-15T17:19:42.003Z,Category6,573.94,871.25,"Description with some text content 0.6700048457764464"
91883,User_lqtbqs,user3jri@example.com,89,66.38,false,2025-10-15T17:19:42.003Z,Category8,584.73,110.90,"Description with some text content 0.5509653128935873"
908295,User_c6q9v,userljay3l@example.com,86,86.73,false,2025-10-15T17:19:42.003Z,Category8,637.40,989.43,"Description with some text content 0.617216845387825"
357204,User_iqs98b,usertwik4up@example.com,58,45.21,false,2025-10-15T17:19:42.003Z,Category6,586.00,584.16,"Description with some text content 0.04936764422519235"
73305,User_ka9175,user4f1u2s@example.com,84,26.81,false,2025-10-15T17:19:42.003Z,Category9,677.68,440.27,"Description with some text content 0.42639572885667854"
203061,User_ln27vo,userynkdc9@example.com,71,9.15,false,2025-10-15T17:19:42.003Z,Category9,464.80,722.03,"Description with some text content 0.39863452713996883"
235967,User_xu4re,userxuza0l@example.com,19,53.71,false,2025-10-15T17:19:42.003Z,Category9,341.37,841.21,"Description with some text content 0.7562119546149949"
409122,User_q2bmwdq,userg6ekw@example.com,63,75.07,true,2025-10-15T17:19:42.003Z,Category6,498.13,362.64,"Description with some text content 0.4688022773008371"
991523,User_t5guv8,usert3f0ph@example.com,96,10.45,true,2025-10-15T17:19:42.003Z,Category7,521.05,87.40,"Description with some text content 0.9471031428020812"
655368,User_midmk7,userx6v06s@example.com,52,24.13,false,2025-10-15T17:19:42.003Z,Category7,617.90,553.84,"Description with some text content 0.44390659294748747"
288134,User_vykrwi,userjk13r@example.com,85,49.58,true,2025-10-15T17:19:42.003Z,Category5,113.93,909.41,"Description with some text content 0.33070775485831727"
984437,User_fxal76,uservmko7f@example.com,50,33.98,true,2025-10-15T17:19:42.003Z,Category7,788.01,11.72,"Description with some text content 0.6163593862210751"
65606,User_3p5ylm,userl0p4p@example.com,35,1.34,true,2025-10-15T17:19:42.003Z,Category5,751.37,788.73,"Description with some text content 0.7749657703923778"
597158,User_nb0kh,userqpcy3q@example.com,31,63.07,false,2025-10-15T17:19:42.003Z,Category2,5.32,325.68,"Description with some text content 0.3559930492251433"
975566,User_q1lf8,useraprkcc@example.com,87,38.90,false,2025-10-15T17:19:42.003Z,Category8,280.07,143.86,"Description with some text content 0.6147032778550489"
273677,User_cpi49h,userbpheb8@example.com,77,82.73,true,2025-10-15T17:19:42.003Z,Category3,912.88,772.15,"Description with some text content 0.5368464056231378"
694887,User_ff8d2n,user4c762@example.com,42,70.65,true,2025-10-15T17:19:42.003Z,Category1,706.49,860.86,"Description with some text content 0.9123565704485451"
680524,User_70vlkk,useroo9laa@example.com,62,11.81,false,2025-10-15T17:19:42.003Z,Category1,50.99,586.52,"Description with some text content 0.1277597364475167"
518224,User_ww1qvr,userhm1wn9@example.com,59,52.66,true,2025-10-15T17:19:42.003Z,Category2,255.94,554.61,"Description with some text content 0.6646894153940901"
159159,User_nxzie,usernjy1z@example.com,85,55.00,false,2025-10-15T17:19:42.003Z,Category1,916.98,669.33,"Description with some text content 0.08446146390806986"
935968,User_1c9mza,userky1h8@example.com,21,1.53,true,2025-10-15T17:19:42.003Z,Category6,96.00,558.80,"Description with some text content 0.8800515140899817"
385797,User_6kxcmk,user0su1sh@example.com,70,72.73,false,2025-10-15T17:19:42.003Z,Category3,973.79,482.84,"Description with some text content 0.2934215053654431"
174261,User_hy2r9l,userdqzit8@example.com,80,40.76,true,2025-10-15T17:19:42.003Z,Category9,703.83,140.59,"Description with some text content 0.924962260862151"
321798,User_ngsg7q,userk67gg@example.com,84,25.84,false,2025-10-15T17:19:42.003Z,Category6,500.61,799.49,"Description with some text content 0.010765538781937756"
415958,User_es4q3l,userhpx3z0v@example.com,59,20.39,false,2025-10-15T17:19:42.003Z,Category3,701.69,250.46,"Description with some text content 0.3433666435831857"
156314,User_7i1iks,user6no1yj@example.com,40,18.48,false,2025-10-15T17:19:42.003Z,Category5,43.68,735.65,"Description with some text content 0.6768311287082309"
276729,User_svlk0f,userzsg3hd@example.com,81,3.02,true,2025-10-15T17:19:42.003Z,Category6,435.23,728.83,"Description with some text content 0.6921379360027227"
840913,User_g42s79,userwt3jge@example.com,47,53.02,false,2025-10-15T17:19:42.003Z,Category5,350.94,624.18,"Description with some text content 0.5194534130966921"
