id,name,email,age,score,active,timestamp,category,value1,value2,description
454764,User_kx6isl,usercysd2@example.com,40,91.03,true,2025-10-15T17:19:41.898Z,Category6,732.94,488.83,"Description with some text content 0.01035228377327091"
813360,User_3oubgj,userqb65ml@example.com,59,46.51,true,2025-10-15T17:19:41.898Z,Category4,829.77,215.23,"Description with some text content 0.4559479643605937"
266824,User_84vm1l,user6qvjb@example.com,95,38.58,true,2025-10-15T17:19:41.898Z,Category2,919.47,393.06,"Description with some text content 0.91357922175944"
133470,User_ynnof9,usergj55c@example.com,81,61.31,true,2025-10-15T17:19:41.898Z,Category7,400.98,554.79,"Description with some text content 0.5527917281825001"
265917,User_d8mlxj,usertsiox8@example.com,88,92.57,true,2025-10-15T17:19:41.898Z,Category3,215.15,536.18,"Description with some text content 0.2903239739045147"
779996,User_n2drt,userkq7kum@example.com,64,98.66,false,2025-10-15T17:19:41.898Z,Category0,922.18,397.65,"Description with some text content 0.9488274463970013"
965257,User_k6qm8,userh30rxs@example.com,88,50.72,true,2025-10-15T17:19:41.898Z,Category7,413.65,871.28,"Description with some text content 0.08462679714916865"
796197,User_7lgh1,userimafhs@example.com,60,15.97,false,2025-10-15T17:19:41.898Z,Category5,44.06,883.39,"Description with some text content 0.9075173953429504"
930353,User_tg0u3c,userckypis@example.com,72,35.28,true,2025-10-15T17:19:41.898Z,Category1,521.39,391.32,"Description with some text content 0.727948782578236"
32224,User_s1c9j6,userqbfjc@example.com,18,12.19,false,2025-10-15T17:19:41.898Z,Category9,24.37,787.13,"Description with some text content 0.7815053010692623"
993537,User_js6mnm,user63zu4@example.com,95,83.23,false,2025-10-15T17:19:41.898Z,Category6,582.77,777.76,"Description with some text content 0.7452203586525742"
61712,User_js1jk,userjk8tfk@example.com,80,12.46,false,2025-10-15T17:19:41.898Z,Category2,819.94,188.65,"Description with some text content 0.7937128914864637"
959300,User_ijulli,userg2wo9h@example.com,33,30.34,false,2025-10-15T17:19:41.898Z,Category4,944.55,4.65,"Description with some text content 0.0351576359055088"
372360,User_9q2x2g,userbftcs@example.com,55,40.09,true,2025-10-15T17:19:41.898Z,Category3,171.92,525.94,"Description with some text content 0.3492793022942172"
986300,User_ks77in,usert2l20d@example.com,69,33.98,true,2025-10-15T17:19:41.898Z,Category6,183.89,247.72,"Description with some text content 0.31359042952450855"
40998,User_x9fx6m,user1pf3en@example.com,22,77.84,false,2025-10-15T17:19:41.898Z,Category8,122.02,573.84,"Description with some text content 0.0949307673950247"
670009,User_wiv2na,user56uwd@example.com,78,63.82,false,2025-10-15T17:19:41.898Z,Category7,920.24,119.51,"Description with some text content 0.29902380196937206"
262005,User_8x8e7,userarxdkt@example.com,67,89.36,false,2025-10-15T17:19:41.898Z,Category6,231.56,314.29,"Description with some text content 0.9295897643666073"
12737,User_cj1idt,useroyts1v@example.com,19,76.16,true,2025-10-15T17:19:41.898Z,Category5,203.96,985.27,"Description with some text content 0.8210268769007616"
828311,User_7sigjp,userz2xaad@example.com,92,87.19,true,2025-10-15T17:19:41.898Z,Category4,83.24,354.31,"Description with some text content 0.26180380495342137"
876532,User_jaovlx,userv0g79@example.com,34,55.35,false,2025-10-15T17:19:41.898Z,Category1,463.20,836.79,"Description with some text content 0.3709996316395695"
542679,User_3n62ip,user8b0l2f@example.com,51,83.48,false,2025-10-15T17:19:41.898Z,Category2,189.30,836.44,"Description with some text content 0.3906306317639646"
9652,User_8limnh,uservzdxsl@example.com,89,84.75,false,2025-10-15T17:19:41.898Z,Category2,387.26,564.55,"Description with some text content 0.2302356320477834"
567505,User_sgcbc,userlxgsnr@example.com,20,22.57,true,2025-10-15T17:19:41.898Z,Category8,557.51,251.49,"Description with some text content 0.7095274406747959"
366880,User_zw2ok,userk24qn@example.com,73,26.56,true,2025-10-15T17:19:41.898Z,Category1,772.39,305.77,"Description with some text content 0.061259995187329386"
716488,User_qrmqkn,userqxrmuk@example.com,64,16.17,false,2025-10-15T17:19:41.898Z,Category9,811.06,905.87,"Description with some text content 0.4424548977537832"
886396,User_czkk3d,userypk22h@example.com,23,75.77,true,2025-10-15T17:19:41.898Z,Category2,543.37,894.55,"Description with some text content 0.5268532391309422"
616455,User_j92r,userbl3gmn@example.com,89,95.72,true,2025-10-15T17:19:41.898Z,Category5,291.57,763.91,"Description with some text content 0.6506153363602645"
27241,User_t2vaww,user1wzad8@example.com,97,50.37,false,2025-10-15T17:19:41.898Z,Category2,407.34,800.76,"Description with some text content 0.03135236992273893"
427618,User_ud4vn9,user8we1si@example.com,92,20.08,false,2025-10-15T17:19:41.898Z,Category4,501.70,153.72,"Description with some text content 0.42591889886749623"
463687,User_gtisha,userm93u0fu@example.com,26,75.65,false,2025-10-15T17:19:41.898Z,Category5,649.38,978.98,"Description with some text content 0.7682869270848263"
288310,User_jwsv1o,userevyht@example.com,90,71.69,true,2025-10-15T17:19:41.898Z,Category0,456.87,887.22,"Description with some text content 0.7765749155868147"
248992,User_y8b9wa,usernj22p8@example.com,89,51.64,true,2025-10-15T17:19:41.898Z,Category2,999.94,200.52,"Description with some text content 0.9077971700659743"
642086,User_yls5va,user09n57f@example.com,54,77.48,false,2025-10-15T17:19:41.898Z,Category6,633.43,170.41,"Description with some text content 0.13847122754593555"
673195,User_9qmx9l,usercjoxcs@example.com,75,59.02,false,2025-10-15T17:19:41.898Z,Category3,244.06,934.53,"Description with some text content 0.44031100990525385"
681207,User_ufn3ll,usermmttom@example.com,83,40.84,false,2025-10-15T17:19:41.898Z,Category1,985.64,947.09,"Description with some text content 0.48042361042493686"
349450,User_51z9md,userekd4dm@example.com,64,42.34,true,2025-10-15T17:19:41.898Z,Category7,636.57,96.84,"Description with some text content 0.057683058180949764"
201518,User_ln54wn,usersxzm3@example.com,90,7.66,true,2025-10-15T17:19:41.898Z,Category8,7.27,904.21,"Description with some text content 0.5490166969665606"
449015,User_7ozeji,useru90v8x@example.com,62,28.42,false,2025-10-15T17:19:41.898Z,Category7,153.47,469.99,"Description with some text content 0.22455549377542638"
847462,User_ebgd3,userwgcsx@example.com,31,33.59,true,2025-10-15T17:19:41.898Z,Category7,152.69,309.27,"Description with some text content 0.30492214279726004"
357850,User_2mk92b,user6nj9yy@example.com,64,37.00,false,2025-10-15T17:19:41.898Z,Category1,402.10,833.48,"Description with some text content 0.8930663007340133"
779752,User_cwtrmh,useri1y69m@example.com,47,48.09,true,2025-10-15T17:19:41.898Z,Category1,169.30,348.10,"Description with some text content 0.028527330120816097"
584162,User_za938e,useru2mngk@example.com,34,8.23,true,2025-10-15T17:19:41.898Z,Category7,631.58,134.48,"Description with some text content 0.813562825882999"
531402,User_vuf5a,usercp3fbf@example.com,72,54.68,false,2025-10-15T17:19:41.898Z,Category0,903.73,583.44,"Description with some text content 0.4422518039827349"
637557,User_wcb3pd,useri2cjke@example.com,66,16.67,false,2025-10-15T17:19:41.898Z,Category9,248.48,320.23,"Description with some text content 0.10116228350339262"
888095,User_jrulza,users8ht5@example.com,56,17.97,false,2025-10-15T17:19:41.898Z,Category4,140.03,168.92,"Description with some text content 0.30359956140278654"
998122,User_qo8e1t,userttgkpw@example.com,49,2.97,true,2025-10-15T17:19:41.898Z,Category1,637.24,386.40,"Description with some text content 0.3405847259465872"
884544,User_to82z,usermndymj@example.com,80,63.84,false,2025-10-15T17:19:41.898Z,Category9,752.80,611.51,"Description with some text content 0.06344479288323734"
28920,User_931lxb,userk3953r@example.com,40,63.65,false,2025-10-15T17:19:41.898Z,Category4,138.61,795.57,"Description with some text content 0.5032445353946046"
984113,User_s4zo6s,useribjbv@example.com,64,28.98,false,2025-10-15T17:19:41.898Z,Category7,456.29,738.13,"Description with some text content 0.3165405173728495"
366566,User_qq53ac,userxssrha@example.com,71,61.91,true,2025-10-15T17:19:41.898Z,Category8,58.33,636.85,"Description with some text content 0.18586807852344323"
988765,User_k9vo9u,userypozdn@example.com,70,43.71,false,2025-10-15T17:19:41.898Z,Category3,457.57,369.59,"Description with some text content 0.3965804998239568"
990378,User_m2eci5,userai24ro@example.com,97,73.09,false,2025-10-15T17:19:41.898Z,Category2,50.22,110.69,"Description with some text content 0.03494919215840908"
334780,User_xvwv5a,userfj9op@example.com,84,10.11,true,2025-10-15T17:19:41.898Z,Category7,111.38,269.86,"Description with some text content 0.07188145840040983"
359788,User_hxeqyl,userw58fic@example.com,42,26.81,true,2025-10-15T17:19:41.898Z,Category2,922.12,856.79,"Description with some text content 0.35262448400672"
991314,User_61ntvc,usernnm1a@example.com,59,97.09,true,2025-10-15T17:19:41.898Z,Category3,872.33,861.43,"Description with some text content 0.32685145139161986"
785495,User_ewp24f,userfgd08j@example.com,73,71.86,false,2025-10-15T17:19:41.898Z,Category4,328.61,516.65,"Description with some text content 0.2716943703987563"
848296,User_16shwk,usertbcuf@example.com,50,97.10,true,2025-10-15T17:19:41.898Z,Category9,964.42,913.87,"Description with some text content 0.01952781771155787"
577566,User_9hyv2,usernq200j@example.com,37,81.21,false,2025-10-15T17:19:41.898Z,Category2,57.45,805.22,"Description with some text content 0.5249463516124822"
199065,User_gai8rf,userkaw2x@example.com,30,60.68,true,2025-10-15T17:19:41.898Z,Category6,67.43,280.65,"Description with some text content 0.5514397529427368"
144028,User_62pk9,userpyeoju@example.com,23,81.54,false,2025-10-15T17:19:41.898Z,Category7,129.08,868.64,"Description with some text content 0.5413164917345576"
558840,User_1st0bn,user2428qg@example.com,28,95.77,false,2025-10-15T17:19:41.898Z,Category6,443.51,747.80,"Description with some text content 0.4501784187608504"
519228,User_jesrbg,userk8psdl@example.com,20,80.91,true,2025-10-15T17:19:41.898Z,Category6,751.23,237.94,"Description with some text content 0.3166576048477109"
242863,User_0ro9e3,userqi5jao@example.com,76,95.95,false,2025-10-15T17:19:41.898Z,Category0,693.21,925.99,"Description with some text content 0.2318394074167588"
802289,User_dhgwr8,userw086ww@example.com,90,42.88,false,2025-10-15T17:19:41.898Z,Category7,140.82,159.45,"Description with some text content 0.8866642993176493"
899487,User_hccf2,user6bbqng@example.com,39,38.09,true,2025-10-15T17:19:41.898Z,Category8,927.70,217.43,"Description with some text content 0.9389886682293953"
428842,User_4ttuce,userhaalhk@example.com,61,35.86,false,2025-10-15T17:19:41.898Z,Category5,217.84,642.52,"Description with some text content 0.587131561545569"
55582,User_4ju56i,usernferhm@example.com,33,82.30,true,2025-10-15T17:19:41.898Z,Category7,422.44,446.75,"Description with some text content 0.1266234877776976"
532806,User_hx4edg,user2ipz0w@example.com,90,63.29,true,2025-10-15T17:19:41.898Z,Category5,268.23,567.40,"Description with some text content 0.133383071468978"
338992,User_ho0hgm,user32rivf@example.com,97,68.99,true,2025-10-15T17:19:41.898Z,Category0,833.56,547.22,"Description with some text content 0.9806481705131174"
37926,User_sag0as,user3379or@example.com,93,46.66,false,2025-10-15T17:19:41.898Z,Category0,708.26,193.96,"Description with some text content 0.5438362637786238"
678157,User_p1cfni,userqxxlct@example.com,47,54.25,true,2025-10-15T17:19:41.898Z,Category9,703.16,534.69,"Description with some text content 0.35042824851308607"
136133,User_140xp,userr7bobg@example.com,93,98.43,true,2025-10-15T17:19:41.898Z,Category5,315.23,19.69,"Description with some text content 0.8469388654791355"
636221,User_sjpwio,user0qmwla@example.com,47,68.76,false,2025-10-15T17:19:41.898Z,Category9,876.45,679.82,"Description with some text content 0.8193593499152418"
855968,User_08qslh,usercevqar@example.com,53,1.28,true,2025-10-15T17:19:41.898Z,Category6,204.26,785.58,"Description with some text content 0.3665072413377416"
222142,User_ty744l,userviewv@example.com,21,59.37,false,2025-10-15T17:19:41.898Z,Category0,124.16,138.14,"Description with some text content 0.1348189533631935"
597776,User_49h5pk,user1ni4zy@example.com,19,45.65,true,2025-10-15T17:19:41.898Z,Category8,415.23,461.99,"Description with some text content 0.2068439659526513"
875706,User_nsp3r,usermdkee9@example.com,32,79.82,false,2025-10-15T17:19:41.898Z,Category4,54.18,550.08,"Description with some text content 0.420386534821941"
924443,User_iavdxp,usere5ha9@example.com,93,45.22,false,2025-10-15T17:19:41.898Z,Category2,152.41,54.04,"Description with some text content 0.12841265041423144"
643276,User_fdzxu,usergzpn1@example.com,86,30.07,false,2025-10-15T17:19:41.898Z,Category3,533.13,821.76,"Description with some text content 0.8318513944042434"
347339,User_8r4hh,user54bib4@example.com,92,81.83,true,2025-10-15T17:19:41.898Z,Category4,47.74,518.58,"Description with some text content 0.25537069148752733"
97077,User_yno81k,usero3niv7@example.com,79,3.21,false,2025-10-15T17:19:41.898Z,Category2,347.72,333.96,"Description with some text content 0.19718088877060513"
797512,User_l251hd,user2c9lbw@example.com,49,40.37,true,2025-10-15T17:19:41.898Z,Category1,358.82,156.25,"Description with some text content 0.5869854073733091"
615873,User_dqnfio,user6qpklt@example.com,67,43.27,true,2025-10-15T17:19:41.898Z,Category5,827.53,857.94,"Description with some text content 0.9820261463837028"
67256,User_ccywpj,userzjhtlb@example.com,68,71.35,true,2025-10-15T17:19:41.898Z,Category0,828.08,301.82,"Description with some text content 0.1260389805198202"
147177,User_6mzu2b,userjy3nsk@example.com,83,30.01,false,2025-10-15T17:19:41.898Z,Category0,181.73,318.32,"Description with some text content 0.7733512574383686"
287565,User_7u0mkm,userw26tqi@example.com,36,65.99,false,2025-10-15T17:19:41.898Z,Category4,220.74,668.66,"Description with some text content 0.18200831336729384"
440105,User_5iwll,usernztlsd@example.com,29,29.68,false,2025-10-15T17:19:41.898Z,Category9,579.57,83.51,"Description with some text content 0.8798663679189639"
719210,User_uaha5,usery37j14@example.com,39,16.27,true,2025-10-15T17:19:41.898Z,Category6,818.53,136.33,"Description with some text content 0.3129411010106976"
796701,User_db2pmi,userbmqitp@example.com,43,88.59,false,2025-10-15T17:19:41.898Z,Category9,480.19,26.19,"Description with some text content 0.23520572581662735"
646997,User_yanpzwh,useryr58@example.com,63,59.58,false,2025-10-15T17:19:41.898Z,Category9,555.68,120.31,"Description with some text content 0.4436848598020309"
652627,User_ee3y6c,user9nq40s@example.com,32,85.45,false,2025-10-15T17:19:41.898Z,Category2,392.95,180.79,"Description with some text content 0.7130386883821843"
99483,User_riafud,usercl3p4@example.com,48,41.82,false,2025-10-15T17:19:41.898Z,Category0,672.81,150.38,"Description with some text content 0.011068146094857512"
41780,User_d68i4f,useryc38pbd@example.com,48,98.94,true,2025-10-15T17:19:41.898Z,Category0,127.40,890.09,"Description with some text content 0.8585901359848873"
878344,User_xb7wm,user51i8oe@example.com,70,41.58,true,2025-10-15T17:19:41.898Z,Category9,958.97,7.63,"Description with some text content 0.3260013973277982"
148756,User_cyg4rv,user3n7uar@example.com,19,79.17,false,2025-10-15T17:19:41.898Z,Category0,991.22,845.13,"Description with some text content 0.529481619629347"
145623,User_59g7t,useruyzdpj@example.com,72,80.69,true,2025-10-15T17:19:41.898Z,Category5,87.26,551.52,"Description with some text content 0.5306722423785956"
65963,User_ed8f3d,userxmhf9@example.com,40,3.98,false,2025-10-15T17:19:41.898Z,Category4,175.32,49.27,"Description with some text content 0.3248084857127592"
758174,User_giui9l,user4u49i9@example.com,34,75.62,true,2025-10-15T17:19:41.898Z,Category5,184.12,29.03,"Description with some text content 0.37224455544218327"
476713,User_0q1iy,userkapell@example.com,28,39.59,true,2025-10-15T17:19:41.898Z,Category2,848.75,420.45,"Description with some text content 0.5257565453537727"
843212,User_w2dvba,user0g3v3@example.com,48,89.49,false,2025-10-15T17:19:41.898Z,Category3,608.08,56.37,"Description with some text content 0.4666818471524672"
294268,User_ipuqmh,userbuthcn@example.com,52,3.82,false,2025-10-15T17:19:41.898Z,Category5,730.27,621.14,"Description with some text content 0.8225876377488187"
35139,User_4fmeo,user3kbv84@example.com,22,21.43,false,2025-10-15T17:19:41.898Z,Category2,871.65,178.24,"Description with some text content 0.4894134450535249"
602794,User_g5ueuc,usereiiq4m@example.com,53,6.82,false,2025-10-15T17:19:41.898Z,Category2,135.83,947.85,"Description with some text content 0.1336705303511866"
579714,User_t3av9a,user2ljzsa@example.com,41,28.82,false,2025-10-15T17:19:41.898Z,Category9,15.79,306.72,"Description with some text content 0.18070639892838491"
612861,User_1mmdi9,user2rmuzu@example.com,49,76.74,true,2025-10-15T17:19:41.898Z,Category4,25.11,798.32,"Description with some text content 0.14043725552769282"
462445,User_x5gd28,user3r6l2n@example.com,96,76.31,true,2025-10-15T17:19:41.898Z,Category5,589.15,132.71,"Description with some text content 0.9009095547456686"
314327,User_s8zj5h,usertkqkrx@example.com,29,7.39,true,2025-10-15T17:19:41.898Z,Category0,405.27,420.31,"Description with some text content 0.9672048107961341"
268876,User_1xrmt,userz6vjj@example.com,29,81.05,true,2025-10-15T17:19:41.898Z,Category5,526.62,86.65,"Description with some text content 0.6254082374391925"
971439,User_7gmuk,user85o3sh@example.com,36,6.27,true,2025-10-15T17:19:41.898Z,Category0,732.60,143.58,"Description with some text content 0.3297137975422981"
264960,User_3n41pj,userkqx8sm@example.com,83,45.58,false,2025-10-15T17:19:41.898Z,Category1,887.59,463.09,"Description with some text content 0.5934979453723819"
428701,User_gqztkh,user8hxj9e@example.com,39,34.47,true,2025-10-15T17:19:41.898Z,Category3,567.31,453.19,"Description with some text content 0.56697959730508"
65155,User_5c5kj8,user61rusn@example.com,49,56.89,true,2025-10-15T17:19:41.898Z,Category1,118.76,777.05,"Description with some text content 0.17247204336269162"
866577,User_nz3sga,userjue9@example.com,95,40.55,false,2025-10-15T17:19:41.898Z,Category2,227.70,247.22,"Description with some text content 0.35525914060814723"
674175,User_6a4jmi,userx4dlmb@example.com,40,20.32,false,2025-10-15T17:19:41.898Z,Category7,380.55,14.61,"Description with some text content 0.7704329813197299"
758671,User_dh84ts,userzvnzkh@example.com,71,3.47,true,2025-10-15T17:19:41.898Z,Category9,301.70,537.11,"Description with some text content 0.12317149074709488"
991913,User_fl6sng,user5n0ozt@example.com,73,35.46,true,2025-10-15T17:19:41.898Z,Category2,992.31,839.83,"Description with some text content 0.3820365319824869"
192020,User_3ss5il,usermfa27i@example.com,50,6.30,true,2025-10-15T17:19:41.898Z,Category3,751.85,719.50,"Description with some text content 0.5171635673433399"
414464,User_8tk0bu,user0trnah@example.com,44,45.57,true,2025-10-15T17:19:41.898Z,Category2,335.50,158.72,"Description with some text content 0.5373490773439856"
79822,User_jb2heb,userzulfkn@example.com,21,53.92,false,2025-10-15T17:19:41.898Z,Category3,749.57,500.11,"Description with some text content 0.9971536649264842"
761674,User_1ro0x,usert81hfe@example.com,44,94.64,true,2025-10-15T17:19:41.898Z,Category1,567.10,118.52,"Description with some text content 0.7216373120041868"
403945,User_ipu20iq,user2f1gwe@example.com,61,16.05,true,2025-10-15T17:19:41.898Z,Category8,351.66,150.55,"Description with some text content 0.49191812610443264"
594341,User_genmnp,usersorzcd@example.com,71,4.22,true,2025-10-15T17:19:41.898Z,Category4,739.54,749.30,"Description with some text content 0.15516893942316967"
375872,User_ym147,usersaklkx@example.com,57,63.47,false,2025-10-15T17:19:41.898Z,Category0,901.31,63.05,"Description with some text content 0.2025454366629763"
804330,User_z3x3y6,user9emsy@example.com,30,26.99,false,2025-10-15T17:19:41.898Z,Category6,924.86,301.56,"Description with some text content 0.23085617429725236"
344466,User_f5s4y4,userhv057@example.com,19,99.96,false,2025-10-15T17:19:41.898Z,Category3,839.81,824.50,"Description with some text content 0.3619185933674758"
87729,User_ik4czb,userp7lo9@example.com,90,90.10,true,2025-10-15T17:19:41.898Z,Category3,834.12,170.14,"Description with some text content 0.43962598875506265"
927554,User_w445i,userkroeii@example.com,80,43.82,true,2025-10-15T17:19:41.898Z,Category4,740.81,642.89,"Description with some text content 0.029730411509172106"
441326,User_lupott,usermu48o8@example.com,54,64.56,true,2025-10-15T17:19:41.898Z,Category3,295.58,579.07,"Description with some text content 0.2259924871982073"
496934,User_u6bc7g,usertfcbzb@example.com,91,99.02,false,2025-10-15T17:19:41.898Z,Category9,568.15,700.06,"Description with some text content 0.6623502812589959"
537173,User_e042gf,usern3l2gj@example.com,78,54.47,true,2025-10-15T17:19:41.898Z,Category3,545.04,25.09,"Description with some text content 0.5413572547796965"
207788,User_xgv5yj,usermwc3g@example.com,62,55.23,false,2025-10-15T17:19:41.898Z,Category9,473.13,709.83,"Description with some text content 0.6822434782479139"
222102,User_wp5hax,userbpg75@example.com,63,47.49,false,2025-10-15T17:19:41.898Z,Category0,278.14,84.99,"Description with some text content 0.8433406330464251"
295392,User_6ee6jo,userqoz3oa@example.com,91,24.49,true,2025-10-15T17:19:41.898Z,Category4,535.07,252.37,"Description with some text content 0.7697024519222484"
207663,User_2mzpg,user5b5hvm@example.com,42,30.73,true,2025-10-15T17:19:41.898Z,Category0,776.90,740.14,"Description with some text content 0.0250416417929471"
851609,User_qx6njr,uservp1qrd@example.com,69,24.09,true,2025-10-15T17:19:41.898Z,Category9,905.71,743.06,"Description with some text content 0.4351502276953263"
395956,User_a5cta,userui8wcj@example.com,31,45.42,false,2025-10-15T17:19:41.898Z,Category8,943.28,51.00,"Description with some text content 0.3439022841847428"
219859,User_ppfhz,userqlx3ii@example.com,72,67.09,true,2025-10-15T17:19:41.898Z,Category0,376.87,794.28,"Description with some text content 0.7889334442240103"
33434,User_kjoid,userefaww@example.com,62,57.80,true,2025-10-15T17:19:41.898Z,Category2,468.34,450.96,"Description with some text content 0.22424369456460236"
399021,User_v5abir,useroe2xz9f@example.com,73,75.18,true,2025-10-15T17:19:41.898Z,Category7,773.67,184.00,"Description with some text content 0.8410073337912177"
552140,User_z8hwjt,userwoohs@example.com,32,38.68,true,2025-10-15T17:19:41.898Z,Category0,954.68,476.93,"Description with some text content 0.29114987577598905"
799602,User_apfpt,useruljp1@example.com,65,33.90,false,2025-10-15T17:19:41.898Z,Category6,683.51,915.57,"Description with some text content 0.9077530852699266"
102731,User_43rt5j,userkz1q6q@example.com,92,2.97,true,2025-10-15T17:19:41.898Z,Category9,315.55,340.90,"Description with some text content 0.1983676021780949"
695351,User_9f2yya,userrx1oy@example.com,74,98.82,true,2025-10-15T17:19:41.898Z,Category7,302.05,378.50,"Description with some text content 0.48137086217412106"
673791,User_petqb9,userl609n@example.com,55,8.65,false,2025-10-15T17:19:41.898Z,Category5,912.69,843.76,"Description with some text content 0.7698736688005998"
497507,User_ayft8,user1i9sc@example.com,82,96.41,false,2025-10-15T17:19:41.898Z,Category7,406.06,844.94,"Description with some text content 0.5853996449549229"
245589,User_kfnku4,usern6e6ev@example.com,72,29.18,true,2025-10-15T17:19:41.898Z,Category8,545.03,382.04,"Description with some text content 0.49684461204471264"
758033,User_hzqw2l,userezwqn@example.com,25,8.48,false,2025-10-15T17:19:41.898Z,Category6,803.39,965.40,"Description with some text content 0.6798646164890711"
245988,User_gxyvl2,userfd9na@example.com,47,44.89,true,2025-10-15T17:19:41.898Z,Category3,603.45,127.53,"Description with some text content 0.7463334401518874"
542857,User_52p84j,user9z2o9f@example.com,27,40.65,false,2025-10-15T17:19:41.898Z,Category8,137.41,922.68,"Description with some text content 0.8404275656821397"
693589,User_8ofvq9,usermvle3i@example.com,62,21.42,true,2025-10-15T17:19:41.898Z,Category6,746.24,168.45,"Description with some text content 0.9320158364220915"
465253,User_rsmbfo,userb5vx85@example.com,82,78.50,true,2025-10-15T17:19:41.898Z,Category0,770.03,943.47,"Description with some text content 0.9319906249555471"
856608,User_fvkcgg,usercaik3h@example.com,90,37.77,true,2025-10-15T17:19:41.898Z,Category8,726.27,861.60,"Description with some text content 0.4394294352988898"
974997,User_qwutk,usert5jz6i@example.com,31,6.33,false,2025-10-15T17:19:41.898Z,Category8,438.85,862.96,"Description with some text content 0.6998267748943041"
581026,User_jr35f8,user5menvo@example.com,89,93.07,true,2025-10-15T17:19:41.898Z,Category3,46.85,453.62,"Description with some text content 0.15018284392766268"
245906,User_6elbiw,userpctkj@example.com,68,38.73,true,2025-10-15T17:19:41.898Z,Category9,589.45,152.10,"Description with some text content 0.3650824974016301"
798931,User_3ibmef,useriqudnf@example.com,22,16.92,false,2025-10-15T17:19:41.898Z,Category4,532.22,585.79,"Description with some text content 0.920979291223425"
456337,User_c1ahn,usere08qsa@example.com,63,85.98,false,2025-10-15T17:19:41.898Z,Category8,56.21,92.35,"Description with some text content 0.9550493512980636"
224663,User_344pje,uservytt@example.com,32,6.39,false,2025-10-15T17:19:41.898Z,Category7,155.63,377.96,"Description with some text content 0.629782321052025"
41857,User_pqptnl,user0gity@example.com,60,67.32,true,2025-10-15T17:19:41.898Z,Category7,359.61,519.14,"Description with some text content 0.38971413997644455"
613374,User_n9f8ok,userkl91jg@example.com,93,76.81,false,2025-10-15T17:19:41.898Z,Category8,299.87,701.60,"Description with some text content 0.9685546545911706"
685543,User_jq5mn,userfy94aj@example.com,41,38.03,true,2025-10-15T17:19:41.898Z,Category3,69.25,488.33,"Description with some text content 0.026902243976189233"
228023,User_y0vpk9,usercvaz6q@example.com,65,70.34,true,2025-10-15T17:19:41.898Z,Category9,683.33,38.77,"Description with some text content 0.443193547771095"
636739,User_fcr0m5,userd8se88@example.com,94,47.50,true,2025-10-15T17:19:41.898Z,Category1,411.12,361.10,"Description with some text content 0.27386185574165245"
945785,User_x8yxji,usero6zao9@example.com,75,27.75,true,2025-10-15T17:19:41.898Z,Category4,343.61,218.88,"Description with some text content 0.8194867226700522"
