id,name,email,age,score,active,timestamp,category,value1,value2,description
431508,User_pbqpdb,usernb5ho@example.com,43,2.10,true,2025-10-15T18:12:15.234Z,Category4,804.32,38.19,"Description with some text content 0.5138194531827539"
247873,User_k80xe,usero8fte@example.com,83,70.92,false,2025-10-15T18:12:15.234Z,Category4,825.71,607.41,"Description with some text content 0.45489517803386925"
911339,User_0mfs1s,useru6gexn@example.com,37,9.54,false,2025-10-15T18:12:15.234Z,Category1,569.30,803.66,"Description with some text content 0.3363179678617123"
808908,User_asv7sh,user61qyb@example.com,73,5.93,true,2025-10-15T18:12:15.234Z,Category7,393.13,825.10,"Description with some text content 0.7938468530530142"
969569,User_0ef42g,userx9hdnu@example.com,79,7.28,false,2025-10-15T18:12:15.234Z,Category7,692.50,999.86,"Description with some text content 0.7490001135188182"
88715,User_h2tp5n,useruexc1@example.com,72,1.89,true,2025-10-15T18:12:15.234Z,Category5,797.39,421.30,"Description with some text content 0.6555302614473436"
320008,User_jy7sh,usert3dr7f@example.com,53,47.08,false,2025-10-15T18:12:15.234Z,Category3,338.65,0.09,"Description with some text content 0.35119187071874247"
786550,User_3taca5,userm9kqsk@example.com,65,33.56,true,2025-10-15T18:12:15.234Z,Category4,998.51,463.40,"Description with some text content 0.24092469015101414"
713704,User_radiym,useriui3hc@example.com,95,23.96,true,2025-10-15T18:12:15.234Z,Category6,94.58,898.86,"Description with some text content 0.06604625154972033"
519926,User_caceao,userwyp8ui@example.com,23,33.69,false,2025-10-15T18:12:15.234Z,Category5,717.43,619.48,"Description with some text content 0.3831786236852823"
138213,User_fpz03,user0cpcwg@example.com,48,58.66,true,2025-10-15T18:12:15.234Z,Category5,383.11,881.86,"Description with some text content 0.44474472500943973"
599171,User_kpxkxq,userua542e@example.com,38,78.99,false,2025-10-15T18:12:15.234Z,Category2,302.11,806.72,"Description with some text content 0.2990519609098763"
458612,User_oxqze,userzoe2ck@example.com,91,72.78,false,2025-10-15T18:12:15.234Z,Category7,867.33,472.86,"Description with some text content 0.4434053910384228"
456584,User_5ah9e,userm7viyk@example.com,55,36.44,true,2025-10-15T18:12:15.234Z,Category3,991.20,697.16,"Description with some text content 0.2449274823500831"
591435,User_485zcq,user1g31nu@example.com,93,72.32,true,2025-10-15T18:12:15.234Z,Category4,759.20,711.29,"Description with some text content 0.4063923134287428"
342246,User_mb0qsj,usermytaq@example.com,51,68.65,true,2025-10-15T18:12:15.234Z,Category3,51.05,409.53,"Description with some text content 0.25159814533966907"
170024,User_h1v824,user31n84a@example.com,83,21.90,false,2025-10-15T18:12:15.234Z,Category9,325.75,849.68,"Description with some text content 0.9367867768855257"
251537,User_nrb0an,useriw0n1@example.com,57,65.32,true,2025-10-15T18:12:15.234Z,Category3,718.40,554.86,"Description with some text content 0.8076971708504868"
183839,User_xjzaws,user3lkw6@example.com,18,87.34,true,2025-10-15T18:12:15.234Z,Category5,935.89,528.54,"Description with some text content 0.2014660833638544"
886734,User_phmqyl,usernfuqdd@example.com,26,34.29,true,2025-10-15T18:12:15.234Z,Category8,153.90,132.82,"Description with some text content 0.07734125557111482"
436179,User_xfdmzr,userzp6e6@example.com,56,3.57,true,2025-10-15T18:12:15.234Z,Category6,707.46,714.47,"Description with some text content 0.02006309939411255"
694747,User_ybt5n,user2talgb@example.com,39,34.38,false,2025-10-15T18:12:15.234Z,Category4,667.22,601.24,"Description with some text content 0.9403234210513376"
870261,User_eh8exc,usernht4ed@example.com,35,88.13,false,2025-10-15T18:12:15.234Z,Category4,262.44,440.36,"Description with some text content 0.5520815919370304"
682282,User_qft0zo,userpiuzs@example.com,87,52.30,false,2025-10-15T18:12:15.234Z,Category4,338.05,940.52,"Description with some text content 0.7222536295093452"
852956,User_rlw8a,usere109c9@example.com,63,63.61,false,2025-10-15T18:12:15.234Z,Category5,77.21,249.90,"Description with some text content 0.6840383462994755"
196523,User_6zsf54,usery1mwmk@example.com,95,29.66,true,2025-10-15T18:12:15.234Z,Category0,606.88,755.99,"Description with some text content 0.8014485105334057"
341516,User_e8k4ew,userx919@example.com,41,45.62,false,2025-10-15T18:12:15.234Z,Category2,700.22,769.07,"Description with some text content 0.7790401247488804"
899135,User_m7zbha,user68wd9f@example.com,91,22.06,false,2025-10-15T18:12:15.234Z,Category1,233.04,846.25,"Description with some text content 0.512159380475296"
250265,User_dxojqq,user2czdv8@example.com,62,50.31,true,2025-10-15T18:12:15.234Z,Category7,512.89,720.15,"Description with some text content 0.07067311241340324"
316839,User_mzf4be,userbnpexl@example.com,25,54.98,false,2025-10-15T18:12:15.234Z,Category8,503.32,754.58,"Description with some text content 0.3834399782500695"
464608,User_q279eb,userhp16r@example.com,61,28.61,true,2025-10-15T18:12:15.234Z,Category7,62.50,77.76,"Description with some text content 0.6259778979672159"
66605,User_zmpnqr,userijmhf@example.com,66,77.64,true,2025-10-15T18:12:15.234Z,Category4,50.74,73.68,"Description with some text content 0.5493665374939273"
51312,User_ocx1k,user9tbbzh@example.com,83,19.66,true,2025-10-15T18:12:15.234Z,Category0,482.57,528.06,"Description with some text content 0.2792816407919043"
5956,User_ob663w,user625laa@example.com,32,31.29,false,2025-10-15T18:12:15.234Z,Category5,768.21,865.21,"Description with some text content 0.2873328832511872"
375310,User_b85ot,useryn5bo@example.com,58,98.30,false,2025-10-15T18:12:15.234Z,Category8,699.61,418.21,"Description with some text content 0.23018824477534716"
494106,User_9s3cbs,userd0jol@example.com,38,2.33,false,2025-10-15T18:12:15.234Z,Category5,615.90,997.83,"Description with some text content 0.8752309866492314"
341751,User_aj4j4,userusj16@example.com,56,61.22,true,2025-10-15T18:12:15.234Z,Category4,473.42,115.31,"Description with some text content 0.11073967112971217"
728896,User_1tkgye,user7l8h0d@example.com,39,20.87,true,2025-10-15T18:12:15.234Z,Category9,706.29,659.97,"Description with some text content 0.15668748972023905"
427222,User_dnb7ug,userffqgl9@example.com,56,19.77,true,2025-10-15T18:12:15.234Z,Category2,68.10,636.40,"Description with some text content 0.36820860325731075"
389670,User_b1dzrp,userdvvvce@example.com,69,40.10,false,2025-10-15T18:12:15.234Z,Category8,351.03,532.88,"Description with some text content 0.46514265517941267"
525654,User_v2xx9,userv5ubo@example.com,95,46.85,false,2025-10-15T18:12:15.234Z,Category8,966.08,383.15,"Description with some text content 0.07083357011805391"
710981,User_jr3oeh,userkab1ga@example.com,53,39.23,true,2025-10-15T18:12:15.234Z,Category2,806.42,90.44,"Description with some text content 0.15939719729476298"
172788,User_pddwnr,user7sjy0f@example.com,76,88.01,false,2025-10-15T18:12:15.234Z,Category7,463.30,775.66,"Description with some text content 0.4447652111533654"
337921,User_6i6tl6,useroj2jx@example.com,81,90.29,true,2025-10-15T18:12:15.234Z,Category3,800.60,746.35,"Description with some text content 0.6748169547968599"
362520,User_0adq8,userk4utpp@example.com,63,35.24,false,2025-10-15T18:12:15.234Z,Category7,234.64,673.35,"Description with some text content 0.13236633572153556"
496261,User_1s8ghq,userr27mrl@example.com,53,73.15,false,2025-10-15T18:12:15.234Z,Category6,639.18,237.40,"Description with some text content 0.701444750089893"
411139,User_23qdzn,usersb4kzs@example.com,21,17.97,false,2025-10-15T18:12:15.234Z,Category3,466.52,266.76,"Description with some text content 0.15753161352326417"
941102,User_b8xgp,usergpp57c@example.com,93,22.46,true,2025-10-15T18:12:15.234Z,Category1,503.65,271.72,"Description with some text content 0.6641048333984545"
142676,User_q6857u,userck8yei@example.com,51,55.46,false,2025-10-15T18:12:15.234Z,Category8,395.03,260.73,"Description with some text content 0.09253443333379918"
729066,User_rbma8,user9x7lna@example.com,70,5.49,false,2025-10-15T18:12:15.234Z,Category6,110.53,118.75,"Description with some text content 0.8521928908518077"
352847,User_ttodp5,user40xazq@example.com,54,56.42,false,2025-10-15T18:12:15.234Z,Category0,225.33,681.73,"Description with some text content 0.8757078476018432"
456571,User_po9zol,usery6mcro@example.com,26,34.02,true,2025-10-15T18:12:15.234Z,Category9,585.59,878.10,"Description with some text content 0.4364627523362298"
582219,User_c8mqzn,user2snkdj9@example.com,21,69.16,true,2025-10-15T18:12:15.234Z,Category3,713.32,235.59,"Description with some text content 0.0482434397131718"
780100,User_epq6er,usere90q4@example.com,29,17.69,true,2025-10-15T18:12:15.234Z,Category0,655.95,426.47,"Description with some text content 0.9669111451465122"
775819,User_j5wp1v,user7at46@example.com,74,76.82,true,2025-10-15T18:12:15.234Z,Category5,356.18,587.45,"Description with some text content 0.08902977622753017"
264306,User_u4p79a,useru7q126@example.com,79,14.70,false,2025-10-15T18:12:15.234Z,Category8,871.62,914.45,"Description with some text content 0.7269210320662114"
733376,User_4lzh7,uservlbgaq@example.com,71,72.54,false,2025-10-15T18:12:15.234Z,Category1,395.55,445.87,"Description with some text content 0.13418030659785996"
996809,User_3umij,useryv4mma@example.com,37,73.91,false,2025-10-15T18:12:15.234Z,Category7,27.27,877.81,"Description with some text content 0.6436610204930506"
536002,User_8l257p,userkp3629@example.com,74,4.48,false,2025-10-15T18:12:15.234Z,Category0,485.41,906.67,"Description with some text content 0.4588476908519372"
157721,User_pvsh4n,userswlq34@example.com,42,63.00,true,2025-10-15T18:12:15.234Z,Category5,130.52,114.06,"Description with some text content 0.8848170594157333"
55908,User_h3w8sm,userwukz05@example.com,42,56.73,true,2025-10-15T18:12:15.234Z,Category0,307.80,109.22,"Description with some text content 0.23634890765303385"
987560,User_v0w06h,userph3rek@example.com,28,26.16,true,2025-10-15T18:12:15.234Z,Category7,118.06,845.33,"Description with some text content 0.0749667528889515"
530349,User_7sc5a,useri7edd@example.com,94,57.93,false,2025-10-15T18:12:15.234Z,Category6,396.42,191.07,"Description with some text content 0.20192295233158408"
103495,User_zcjmr9,uservsns4b@example.com,28,5.70,false,2025-10-15T18:12:15.234Z,Category2,478.98,78.76,"Description with some text content 0.35062263380866976"
978651,User_f5qq97,usergmftd6@example.com,61,70.14,false,2025-10-15T18:12:15.234Z,Category8,809.60,922.64,"Description with some text content 0.8211582229487857"
6613,User_ducrei,userozqdgf@example.com,59,23.35,true,2025-10-15T18:12:15.234Z,Category6,988.16,713.99,"Description with some text content 0.6025525364481052"
153785,User_nn4q3a,usersnd6ib@example.com,85,56.90,false,2025-10-15T18:12:15.234Z,Category0,240.94,815.24,"Description with some text content 0.6393552440840381"
80954,User_focbc,userhgv2t@example.com,91,56.84,false,2025-10-15T18:12:15.234Z,Category8,817.80,884.88,"Description with some text content 0.6569612081831206"
230073,User_5o250m,usermpw43@example.com,83,71.63,true,2025-10-15T18:12:15.234Z,Category1,181.61,687.46,"Description with some text content 0.3895479347725943"
423720,User_hmo16d,usergcfzmu@example.com,74,90.41,true,2025-10-15T18:12:15.234Z,Category5,940.57,786.28,"Description with some text content 0.3058908647671099"
930110,User_p7x60l,userf1m5h@example.com,38,73.47,true,2025-10-15T18:12:15.234Z,Category2,433.01,33.85,"Description with some text content 0.026255948751834457"
549412,User_mvnwh,user7nmx4@example.com,97,81.91,true,2025-10-15T18:12:15.234Z,Category4,639.76,171.54,"Description with some text content 0.4430618225463857"
390322,User_rip8a,uservgkei7@example.com,51,55.05,false,2025-10-15T18:12:15.234Z,Category9,689.68,591.49,"Description with some text content 0.7275668982157282"
824121,User_s2e7wh,userurys2@example.com,24,82.81,false,2025-10-15T18:12:15.234Z,Category3,68.98,145.26,"Description with some text content 0.543673458950374"
356451,User_xgtvu,user71nkt@example.com,21,17.46,false,2025-10-15T18:12:15.234Z,Category7,927.37,888.17,"Description with some text content 0.3803880224051537"
634277,User_sw3ae,user2ycfqr@example.com,20,79.00,false,2025-10-15T18:12:15.234Z,Category2,80.93,277.05,"Description with some text content 0.28758396678517395"
207609,User_hlzxsg,userl8vwca@example.com,53,16.37,true,2025-10-15T18:12:15.234Z,Category5,767.56,294.46,"Description with some text content 0.009209138124394833"
221631,User_szdziq,user3ux3qo@example.com,52,64.97,true,2025-10-15T18:12:15.234Z,Category5,996.96,847.78,"Description with some text content 0.9506098576550388"
861360,User_a1lpn4,userpvfjg@example.com,52,76.90,true,2025-10-15T18:12:15.234Z,Category8,144.43,810.56,"Description with some text content 0.5798991690998032"
956005,User_msvse,userh9ef5o@example.com,92,42.02,false,2025-10-15T18:12:15.234Z,Category6,840.34,785.98,"Description with some text content 0.5890483145354458"
983901,User_167ilv,user6gmhe@example.com,90,43.43,true,2025-10-15T18:12:15.234Z,Category8,714.39,814.80,"Description with some text content 0.42320919117968536"
778658,User_vtjeko,userxjuuff@example.com,97,92.82,false,2025-10-15T18:12:15.234Z,Category3,624.34,779.66,"Description with some text content 0.4837156386537259"
479473,User_vahhjg,user65bhq@example.com,31,26.60,false,2025-10-15T18:12:15.234Z,Category8,152.83,894.42,"Description with some text content 0.019828269606282034"
744991,User_hbhi6h,user18bg4o@example.com,90,39.46,true,2025-10-15T18:12:15.234Z,Category0,522.97,824.32,"Description with some text content 0.8379081902719574"
452033,User_j7e3b,useryivakf@example.com,24,53.31,false,2025-10-15T18:12:15.234Z,Category4,859.62,497.64,"Description with some text content 0.9307663624289888"
610023,User_nu1qsi,user2xtkt@example.com,66,85.29,true,2025-10-15T18:12:15.234Z,Category3,758.77,342.12,"Description with some text content 0.9295183834489804"
71045,User_wc1d3p,usersuc3e@example.com,35,58.13,false,2025-10-15T18:12:15.234Z,Category7,774.00,329.62,"Description with some text content 0.7991875588684559"
859497,User_qd955,userq5kb5g@example.com,79,85.29,false,2025-10-15T18:12:15.234Z,Category2,571.81,925.92,"Description with some text content 0.2584691123174333"
65087,User_w37k3e,userb1di6l@example.com,68,59.21,false,2025-10-15T18:12:15.234Z,Category5,190.79,164.41,"Description with some text content 0.8163922745125629"
830288,User_xqy1mg,userbwb6t@example.com,51,0.30,true,2025-10-15T18:12:15.234Z,Category0,756.87,176.31,"Description with some text content 0.6762279611374804"
689716,User_kuqooj,user0lsmnk@example.com,45,23.86,false,2025-10-15T18:12:15.234Z,Category8,488.27,952.43,"Description with some text content 0.6430382099352167"
539967,User_720rod,uservjgaoo@example.com,92,87.72,false,2025-10-15T18:12:15.234Z,Category2,567.77,259.23,"Description with some text content 0.5497473087978101"
270752,User_6r1jg,userwzn0to@example.com,80,84.63,false,2025-10-15T18:12:15.234Z,Category0,665.70,840.54,"Description with some text content 0.7225849366205823"
943184,User_d9oytt,userx4mc9t@example.com,76,88.81,true,2025-10-15T18:12:15.234Z,Category8,114.03,959.88,"Description with some text content 0.4552846009783361"
307892,User_bzhp0n,user1vduv@example.com,52,12.77,false,2025-10-15T18:12:15.234Z,Category5,814.68,486.47,"Description with some text content 0.31943971884435873"
451228,User_ne821r,usernp3zqe@example.com,21,54.98,false,2025-10-15T18:12:15.234Z,Category9,300.12,37.23,"Description with some text content 0.14016747161438647"
530160,User_3gdd7,userboyyu5@example.com,30,15.40,true,2025-10-15T18:12:15.234Z,Category7,970.59,279.96,"Description with some text content 0.9022603782699853"
990232,User_830qiv,userneanh9@example.com,19,60.72,true,2025-10-15T18:12:15.234Z,Category1,427.12,298.11,"Description with some text content 0.42888324025516456"
405938,User_fxc8pn,userrqwtnd@example.com,79,13.84,true,2025-10-15T18:12:15.234Z,Category3,64.72,456.31,"Description with some text content 0.7001927599145742"
584429,User_glkxz,user3svdge@example.com,21,23.07,true,2025-10-15T18:12:15.234Z,Category7,28.94,699.60,"Description with some text content 0.42640932088085304"
450852,User_jgpjc,user6ef82@example.com,51,9.52,false,2025-10-15T18:12:15.234Z,Category9,424.76,686.46,"Description with some text content 0.20940222415631393"
813354,User_uitcah,userwzdhmzd@example.com,27,73.98,true,2025-10-15T18:12:15.234Z,Category9,773.70,16.38,"Description with some text content 0.5502277120496314"
336041,User_3w8iy9,userrje94l@example.com,26,92.11,true,2025-10-15T18:12:15.234Z,Category2,573.68,89.76,"Description with some text content 0.4356418988652926"
880465,User_92v08d,userwqbtak@example.com,68,15.26,true,2025-10-15T18:12:15.234Z,Category4,557.94,689.97,"Description with some text content 0.9911506612340606"
767401,User_av1gi,user3h3llo@example.com,65,39.59,true,2025-10-15T18:12:15.234Z,Category6,279.40,670.96,"Description with some text content 0.6440611581530795"
182083,User_us7hrp,user3p0ce6@example.com,78,21.63,true,2025-10-15T18:12:15.234Z,Category1,510.13,887.25,"Description with some text content 0.42228313839028053"
304975,User_hu84k,userzzu1iw@example.com,93,40.45,false,2025-10-15T18:12:15.234Z,Category9,175.56,46.22,"Description with some text content 0.4842015695931067"
573463,User_1v2r0d,user5zmt2j@example.com,79,74.23,false,2025-10-15T18:12:15.234Z,Category1,528.68,4.41,"Description with some text content 0.40315536570664945"
636830,User_80i0ni,user2483rk@example.com,30,69.42,true,2025-10-15T18:12:15.234Z,Category7,393.76,17.94,"Description with some text content 0.41705531352431324"
8605,User_239ac,userzdfv7j@example.com,93,29.17,false,2025-10-15T18:12:15.234Z,Category4,773.20,837.46,"Description with some text content 0.8037059941235746"
15412,User_vyqfzd,userygkfgb@example.com,27,50.60,false,2025-10-15T18:12:15.234Z,Category0,353.26,997.60,"Description with some text content 0.9032625137132025"
326820,User_pjg35o,uservuwnx@example.com,39,32.71,true,2025-10-15T18:12:15.234Z,Category5,745.59,117.35,"Description with some text content 0.9022333742179899"
996658,User_i7yvr4,userwn2a4q@example.com,68,89.85,false,2025-10-15T18:12:15.234Z,Category7,502.72,59.41,"Description with some text content 0.05531750720069806"
874625,User_9txtnk,usery8ogzi@example.com,74,68.50,true,2025-10-15T18:12:15.234Z,Category5,583.17,198.00,"Description with some text content 0.5224890864943792"
714790,User_qcsnu9,userslt3hn@example.com,73,17.27,false,2025-10-15T18:12:15.234Z,Category3,521.35,488.78,"Description with some text content 0.8924597021009734"
746957,User_bfxmpp,userltifts@example.com,27,85.42,true,2025-10-15T18:12:15.234Z,Category2,657.02,668.43,"Description with some text content 0.9656224824400295"
780247,User_qf70tm,userwfad9t@example.com,57,21.05,false,2025-10-15T18:12:15.234Z,Category3,359.56,384.81,"Description with some text content 0.013120730861239882"
899573,User_2hpxen,userj1cjsc@example.com,44,36.09,false,2025-10-15T18:12:15.234Z,Category6,175.55,647.44,"Description with some text content 0.23033122024771158"
932541,User_q44dhrl,usernkzflk@example.com,48,71.26,true,2025-10-15T18:12:15.234Z,Category0,815.24,923.25,"Description with some text content 0.8038064339780617"
137112,User_3o333a,userl3u6y6@example.com,69,18.10,true,2025-10-15T18:12:15.234Z,Category4,853.95,821.12,"Description with some text content 0.28610768743502646"
432863,User_gdo9qf,user0hk8ig@example.com,67,46.60,false,2025-10-15T18:12:15.234Z,Category1,531.19,97.98,"Description with some text content 0.9118085979009476"
844231,User_e6ja2,userpfnuzn@example.com,57,36.71,true,2025-10-15T18:12:15.234Z,Category2,140.37,161.58,"Description with some text content 0.6790943119634443"
726333,User_v7iv7c,uservt4fg@example.com,48,69.11,true,2025-10-15T18:12:15.234Z,Category1,879.16,317.27,"Description with some text content 0.8310956308353789"
750743,User_pgc6c9,user9jbv1p@example.com,97,72.94,false,2025-10-15T18:12:15.234Z,Category9,53.78,65.74,"Description with some text content 0.9908844899153658"
296541,User_j476kt,useredg338@example.com,52,62.29,false,2025-10-15T18:12:15.234Z,Category1,353.39,320.03,"Description with some text content 0.8617700681068237"
538588,User_9avzy6,usertf5k1u@example.com,73,8.58,true,2025-10-15T18:12:15.234Z,Category9,291.83,200.58,"Description with some text content 0.6893242089701265"
787189,User_l51qfo,userghveax@example.com,34,54.98,false,2025-10-15T18:12:15.234Z,Category5,143.59,317.13,"Description with some text content 0.37367137627232583"
70064,User_6ney9n,user5x5qh@example.com,47,71.72,false,2025-10-15T18:12:15.234Z,Category2,705.71,204.30,"Description with some text content 0.5231744541623812"
412541,User_xql26u,usersxbj2s@example.com,30,67.13,true,2025-10-15T18:12:15.234Z,Category1,24.06,17.42,"Description with some text content 0.0662281522233894"
522285,User_a9yfu,user06vzs@example.com,72,37.68,true,2025-10-15T18:12:15.234Z,Category2,418.48,883.33,"Description with some text content 0.9592979072064617"
862944,User_5hqv1q,usertrvlkg@example.com,67,88.22,true,2025-10-15T18:12:15.234Z,Category8,84.26,402.57,"Description with some text content 0.0014165106449424147"
830857,User_evz2d,userrj824r@example.com,47,45.60,false,2025-10-15T18:12:15.234Z,Category2,362.47,509.74,"Description with some text content 0.21918177359922686"
924322,User_8ny2ie,userqaqt7d@example.com,18,9.35,true,2025-10-15T18:12:15.234Z,Category8,838.30,3.98,"Description with some text content 0.38462258860049814"
39863,User_yli5s9,userpfkfmj@example.com,28,89.28,true,2025-10-15T18:12:15.234Z,Category5,229.92,931.91,"Description with some text content 0.8403382686740454"
119733,User_63bmg1,user15eqcs@example.com,67,53.11,false,2025-10-15T18:12:15.234Z,Category4,813.24,727.24,"Description with some text content 0.49658701004215344"
140379,User_v61ixr,userj4onqq@example.com,55,92.77,false,2025-10-15T18:12:15.234Z,Category1,523.19,710.09,"Description with some text content 0.6688420382703605"
262429,User_2dpfgi,user7khs8xw@example.com,48,99.82,false,2025-10-15T18:12:15.234Z,Category5,339.36,217.49,"Description with some text content 0.015479077218872539"
592376,User_0c03qb,userm7hukc@example.com,45,60.36,false,2025-10-15T18:12:15.234Z,Category2,47.87,746.62,"Description with some text content 0.29544694842244"
482749,User_6g9qv,userb20p7f@example.com,84,19.51,false,2025-10-15T18:12:15.234Z,Category9,349.85,351.74,"Description with some text content 0.45198654889495504"
60951,User_8yrm8m,useridkrc@example.com,66,86.46,false,2025-10-15T18:12:15.234Z,Category4,126.47,54.60,"Description with some text content 0.03784561759856164"
884129,User_c4rjbq,user2qduuf@example.com,70,62.94,false,2025-10-15T18:12:15.234Z,Category2,37.82,109.22,"Description with some text content 0.44588741223072526"
599170,User_xs7dzj,user1qi78f@example.com,63,62.99,false,2025-10-15T18:12:15.234Z,Category0,552.82,405.05,"Description with some text content 0.14792494019844626"
452336,User_eogcx9,userx6u8o6@example.com,25,78.05,false,2025-10-15T18:12:15.234Z,Category8,18.47,814.36,"Description with some text content 0.19447342958930613"
3052,User_wq3vfa,userr9dbyh@example.com,56,18.10,false,2025-10-15T18:12:15.234Z,Category1,534.90,806.43,"Description with some text content 0.14744143136232057"
62230,User_bx7etq,user4gui9@example.com,21,73.00,false,2025-10-15T18:12:15.234Z,Category1,277.71,710.49,"Description with some text content 0.4475055151527415"
878424,User_g2cm8,user0kd0zp@example.com,88,29.13,true,2025-10-15T18:12:15.234Z,Category1,677.67,655.91,"Description with some text content 0.09124993113384106"
58607,User_5zxgcn,userw1scxr@example.com,77,95.93,false,2025-10-15T18:12:15.234Z,Category3,88.72,448.99,"Description with some text content 0.5743192033699546"
165960,User_w1o62,user2q7wm@example.com,47,76.89,false,2025-10-15T18:12:15.234Z,Category4,358.44,672.72,"Description with some text content 0.3634877645668584"
755994,User_vk3fd,userpnl6cg@example.com,44,40.58,true,2025-10-15T18:12:15.234Z,Category7,124.81,766.62,"Description with some text content 0.5777685463944825"
721627,User_kqqosa,userae8va6@example.com,85,76.18,true,2025-10-15T18:12:15.234Z,Category8,319.53,530.05,"Description with some text content 0.020816764762014106"
615111,User_4wyufp,userfnory@example.com,94,27.95,false,2025-10-15T18:12:15.234Z,Category0,107.65,291.71,"Description with some text content 0.5314050116605337"
312304,User_as3se,userog6meg@example.com,82,62.86,true,2025-10-15T18:12:15.234Z,Category3,424.53,693.14,"Description with some text content 0.0019175111212553775"
909620,User_xw83p,userk2d07p@example.com,59,7.70,true,2025-10-15T18:12:15.234Z,Category0,827.42,610.51,"Description with some text content 0.6804294443075142"
567225,User_rfpey5,usernkee1x@example.com,60,55.51,true,2025-10-15T18:12:15.234Z,Category6,475.59,23.99,"Description with some text content 0.2510579800400411"
14590,User_iejncs,userod5l9@example.com,23,29.01,true,2025-10-15T18:12:15.234Z,Category4,183.44,282.16,"Description with some text content 0.5943904507021006"
137573,User_zkhp49,uservrc49d@example.com,75,78.10,false,2025-10-15T18:12:15.234Z,Category9,928.70,961.78,"Description with some text content 0.9508937218562076"
980676,User_upgck,usercoicv@example.com,53,37.65,true,2025-10-15T18:12:15.234Z,Category5,10.20,757.62,"Description with some text content 0.8448185508195158"
784760,User_icyawp,usergtxx9v@example.com,63,19.07,true,2025-10-15T18:12:15.234Z,Category3,61.63,506.28,"Description with some text content 0.982825881702292"
663401,User_kddb1u,userotk37c@example.com,66,68.55,false,2025-10-15T18:12:15.234Z,Category3,800.07,691.19,"Description with some text content 0.5832174848245473"
364639,User_ksea6w,user410vuw@example.com,45,34.04,true,2025-10-15T18:12:15.234Z,Category7,159.50,216.63,"Description with some text content 0.8266016027870359"
277742,User_rge68y,usersgum2d@example.com,72,99.73,false,2025-10-15T18:12:15.234Z,Category4,751.66,868.36,"Description with some text content 0.9902475540855987"
237290,User_63bd7v,user7tzp9r@example.com,84,98.16,false,2025-10-15T18:12:15.234Z,Category3,532.29,790.53,"Description with some text content 0.913418307868415"
466448,User_ufjkgr,users2edcd@example.com,52,8.87,true,2025-10-15T18:12:15.234Z,Category8,186.54,125.86,"Description with some text content 0.8166476205933343"
105121,User_q602t,usery0n9b@example.com,24,39.78,false,2025-10-15T18:12:15.234Z,Category9,883.58,820.40,"Description with some text content 0.33090821877913346"
413753,User_cz0agr,usernxt5zq@example.com,59,75.86,true,2025-10-15T18:12:15.234Z,Category0,723.10,278.65,"Description with some text content 0.952362278772944"
426793,User_jcvi0f,usert8n3bb@example.com,58,84.72,true,2025-10-15T18:12:15.234Z,Category7,112.43,155.94,"Description with some text content 0.025057981585744016"
