id,name,email,age,score,active,timestamp,category,value1,value2,description
497406,User_iihe1,user767h5q@example.com,83,2.86,false,2025-10-15T18:12:15.179Z,Category5,977.95,847.84,"Description with some text content 0.5868603258090517"
799031,User_2370u,user9f3r1r@example.com,84,43.79,true,2025-10-15T18:12:15.179Z,Category1,897.06,879.78,"Description with some text content 0.6513235272973532"
387245,User_pos9k4,userytztmw@example.com,23,64.69,false,2025-10-15T18:12:15.179Z,Category2,779.84,102.18,"Description with some text content 0.8479534167224452"
808227,User_483w6h,useru431s@example.com,83,40.60,false,2025-10-15T18:12:15.179Z,Category0,887.77,762.12,"Description with some text content 0.26496812643851375"
416901,User_5bday8,userdyvnx3@example.com,37,94.83,true,2025-10-15T18:12:15.179Z,Category1,583.93,612.51,"Description with some text content 0.44932398243771154"
870530,User_rnc2gr,userctffah@example.com,77,67.72,true,2025-10-15T18:12:15.179Z,Category4,554.93,574.11,"Description with some text content 0.384295621368949"
895000,User_5dqgb,user91gsjl@example.com,29,25.82,false,2025-10-15T18:12:15.179Z,Category4,383.27,559.50,"Description with some text content 0.11115282768372436"
368253,User_su196q,user4e90ag@example.com,31,44.33,false,2025-10-15T18:12:15.179Z,Category1,336.51,772.45,"Description with some text content 0.08507883501942659"
852751,User_ce6h1j,user5nev0h@example.com,47,96.46,true,2025-10-15T18:12:15.179Z,Category8,548.44,691.43,"Description with some text content 0.13322726586908284"
134767,User_c0i4m,userqko448@example.com,49,32.52,true,2025-10-15T18:12:15.179Z,Category7,670.28,274.69,"Description with some text content 0.3548496673938675"
6070,User_mf0sem,user6q0wgg@example.com,92,74.89,false,2025-10-15T18:12:15.179Z,Category7,201.01,332.80,"Description with some text content 0.4200107276618861"
207388,User_26m9kw,usersi2yyn@example.com,46,85.85,true,2025-10-15T18:12:15.179Z,Category8,265.51,691.95,"Description with some text content 0.6071326053406797"
81900,User_7dfndj,userjufh69@example.com,90,67.98,true,2025-10-15T18:12:15.179Z,Category5,582.43,35.81,"Description with some text content 0.40825910716504954"
553068,User_pruur63,userfpici4n@example.com,26,87.15,false,2025-10-15T18:12:15.179Z,Category1,337.59,364.98,"Description with some text content 0.1044031745368228"
345332,User_o6xam7,user5lmj9n@example.com,91,43.71,true,2025-10-15T18:12:15.179Z,Category6,921.52,712.77,"Description with some text content 0.8518658633221742"
284454,User_66x60e,userranvw@example.com,18,58.01,false,2025-10-15T18:12:15.179Z,Category5,282.27,505.24,"Description with some text content 0.6815321330722234"
216607,User_r5qgon,usercpa2fd@example.com,29,81.70,true,2025-10-15T18:12:15.179Z,Category0,155.95,966.14,"Description with some text content 0.20562583008680424"
734593,User_05hs2t,userzzmgyw@example.com,50,48.51,false,2025-10-15T18:12:15.179Z,Category3,348.61,200.99,"Description with some text content 0.48502458271514104"
328753,User_m49rz,uservmz3zl@example.com,75,78.79,true,2025-10-15T18:12:15.179Z,Category7,78.39,296.61,"Description with some text content 0.08784796454994914"
650746,User_rcbq7,userxc2cka@example.com,76,23.17,false,2025-10-15T18:12:15.179Z,Category9,379.62,609.63,"Description with some text content 0.7842230506000696"
333682,User_5kve78,user1g1mwr@example.com,27,4.92,true,2025-10-15T18:12:15.179Z,Category5,457.18,726.49,"Description with some text content 0.026356740031204695"
579397,User_h657pp,user0idtl@example.com,71,86.65,false,2025-10-15T18:12:15.179Z,Category0,271.36,457.00,"Description with some text content 0.4204721915141162"
343357,User_z6g31e,userxkoep@example.com,35,34.07,false,2025-10-15T18:12:15.179Z,Category8,934.14,2.39,"Description with some text content 0.021326169492468128"
840761,User_dxyq7m,userhkz5dl@example.com,52,43.97,true,2025-10-15T18:12:15.179Z,Category5,797.29,965.62,"Description with some text content 0.2639158853677225"
393007,User_033m17,useritexed@example.com,86,63.52,false,2025-10-15T18:12:15.179Z,Category1,993.56,196.08,"Description with some text content 0.23340415768520228"
598633,User_dat0nr,userkyny@example.com,55,91.39,true,2025-10-15T18:12:15.179Z,Category2,37.89,728.33,"Description with some text content 0.7319001868296213"
684278,User_zvi8j,user4n66y@example.com,81,55.65,false,2025-10-15T18:12:15.179Z,Category3,570.23,619.32,"Description with some text content 0.3725653004607651"
592722,User_sj87m,userd1sd5@example.com,74,58.46,true,2025-10-15T18:12:15.179Z,Category6,245.07,374.67,"Description with some text content 0.5416330855145958"
118302,User_4q2ukb,userhaqsup@example.com,76,58.34,true,2025-10-15T18:12:15.179Z,Category9,870.75,375.18,"Description with some text content 0.8589071971857292"
573680,User_q2uh44t,user4s5i0p@example.com,48,24.16,false,2025-10-15T18:12:15.179Z,Category4,262.14,608.58,"Description with some text content 0.33146571668136005"
890606,User_1t42jg,users4ar5h@example.com,32,57.93,false,2025-10-15T18:12:15.179Z,Category1,740.66,830.93,"Description with some text content 0.765965624540806"
591305,User_r4l8g,user3zkk7d@example.com,81,50.63,false,2025-10-15T18:12:15.179Z,Category2,754.34,207.57,"Description with some text content 0.7923187110692658"
868455,User_tdpcn,userluhdeu@example.com,87,84.42,false,2025-10-15T18:12:15.179Z,Category3,914.27,845.47,"Description with some text content 0.9633307242941905"
207778,User_yka0uv,user937uoh@example.com,54,50.28,true,2025-10-15T18:12:15.179Z,Category2,516.12,927.08,"Description with some text content 0.179953986114613"
860503,User_1p70on,usero88n47@example.com,45,83.94,false,2025-10-15T18:12:15.179Z,Category0,178.81,51.12,"Description with some text content 0.701252450064904"
533436,User_r46cql,usertodyut@example.com,58,71.22,true,2025-10-15T18:12:15.179Z,Category5,830.43,665.40,"Description with some text content 0.33428643513333445"
859201,User_rrw4ml,userwlo4ul@example.com,44,53.04,true,2025-10-15T18:12:15.179Z,Category7,432.48,25.30,"Description with some text content 0.8642574367598804"
668655,User_nqcsr,user03ce9s@example.com,63,45.25,false,2025-10-15T18:12:15.179Z,Category0,68.22,812.35,"Description with some text content 0.7579841690744047"
973064,User_o8hrjo,userrpmz4d@example.com,35,67.30,true,2025-10-15T18:12:15.179Z,Category5,436.09,769.51,"Description with some text content 0.7217704893598023"
613880,User_tqmbpc,userja0l1r@example.com,75,73.12,true,2025-10-15T18:12:15.179Z,Category8,954.28,99.06,"Description with some text content 0.698564919986322"
835148,User_jviuii,useror7zq7@example.com,97,33.31,true,2025-10-15T18:12:15.179Z,Category8,660.42,677.77,"Description with some text content 0.8378417585266225"
135188,User_qgtzzh,usery0c12s@example.com,80,68.29,false,2025-10-15T18:12:15.179Z,Category7,413.72,358.34,"Description with some text content 0.31282249629418024"
100753,User_9cldv6,user2pvqki@example.com,73,85.90,false,2025-10-15T18:12:15.179Z,Category9,920.52,18.82,"Description with some text content 0.724146385690221"
767033,User_8ar0to,userjj3lm@example.com,83,27.39,true,2025-10-15T18:12:15.179Z,Category9,997.01,447.11,"Description with some text content 0.5003277860648183"
150995,User_jwrl8v,user7k8l3h@example.com,37,90.41,false,2025-10-15T18:12:15.179Z,Category2,151.69,113.03,"Description with some text content 0.8027974986442598"
511692,User_e1w95u,user3wlncs@example.com,93,32.29,true,2025-10-15T18:12:15.179Z,Category0,146.68,7.95,"Description with some text content 0.8963741387612488"
477297,User_sjq176,userqai2dl@example.com,70,29.25,true,2025-10-15T18:12:15.179Z,Category5,240.43,151.50,"Description with some text content 0.40219444386005576"
447676,User_6c76u4,userkjvben@example.com,68,61.13,true,2025-10-15T18:12:15.179Z,Category9,119.92,3.82,"Description with some text content 0.4422460120045454"
263875,User_lsaqku,user2uxd9j@example.com,64,30.53,false,2025-10-15T18:12:15.179Z,Category2,62.69,15.82,"Description with some text content 0.740374641258188"
953022,User_zczzh,userjiwnfy@example.com,26,60.16,true,2025-10-15T18:12:15.179Z,Category9,226.98,128.27,"Description with some text content 0.9616221589187279"
884778,User_xe8a5d,user6pkwrj@example.com,31,27.08,true,2025-10-15T18:12:15.179Z,Category0,198.53,3.36,"Description with some text content 0.7846557570169083"
759108,User_c96khn,user4muksc@example.com,53,14.78,true,2025-10-15T18:12:15.179Z,Category4,762.15,716.30,"Description with some text content 0.36745123986841277"
558143,User_7ih1aa,user4scyeh@example.com,21,4.14,true,2025-10-15T18:12:15.179Z,Category1,689.69,411.85,"Description with some text content 0.6908693385513338"
235604,User_ldsz6s,user9mzukb@example.com,68,0.69,true,2025-10-15T18:12:15.179Z,Category0,129.00,885.31,"Description with some text content 0.6818544218357537"
701975,User_yzmlak,usercdvh69@example.com,79,37.42,false,2025-10-15T18:12:15.179Z,Category0,367.32,300.62,"Description with some text content 0.46867135700675766"
662569,User_hjpkwf,user1tnh2@example.com,34,21.37,true,2025-10-15T18:12:15.179Z,Category7,863.23,164.32,"Description with some text content 0.3903308998284074"
257904,User_ulgtmq,user1v7hl@example.com,97,63.23,false,2025-10-15T18:12:15.179Z,Category7,991.49,554.68,"Description with some text content 0.08907980033901453"
908054,User_moocqq,user2berg@example.com,70,59.00,true,2025-10-15T18:12:15.179Z,Category7,519.04,645.33,"Description with some text content 0.8910206833328467"
639472,User_lriqylj,user59lx1a@example.com,43,1.61,false,2025-10-15T18:12:15.179Z,Category2,730.12,513.62,"Description with some text content 0.04424994619243994"
870734,User_x3ryq,userxmplfk@example.com,57,91.76,false,2025-10-15T18:12:15.179Z,Category1,379.19,188.32,"Description with some text content 0.5500945281351454"
404935,User_64jsne,user01frwo@example.com,53,95.79,false,2025-10-15T18:12:15.179Z,Category5,223.92,468.50,"Description with some text content 0.4086348956428246"
78118,User_u9b0pt,user1er4al@example.com,89,23.63,true,2025-10-15T18:12:15.179Z,Category7,59.25,670.88,"Description with some text content 0.2624540992483292"
424094,User_0nggm,uservmbfp3@example.com,31,97.50,true,2025-10-15T18:12:15.179Z,Category3,518.89,331.50,"Description with some text content 0.9020019042492593"
702672,User_xktaxg,user8xxia@example.com,90,4.86,false,2025-10-15T18:12:15.179Z,Category2,905.87,572.09,"Description with some text content 0.2677128178428838"
953132,User_3a3op,userb4wj4n@example.com,69,78.86,true,2025-10-15T18:12:15.179Z,Category3,940.25,407.19,"Description with some text content 0.23690911358157807"
305034,User_lgec4l,user4ec6bc@example.com,48,62.20,false,2025-10-15T18:12:15.179Z,Category8,801.03,24.41,"Description with some text content 0.3362092767340279"
239745,User_j0tv2,userp51opd@example.com,28,92.82,true,2025-10-15T18:12:15.179Z,Category6,132.85,162.06,"Description with some text content 0.5465598568386021"
239506,User_luf1xo,userhnjwwc@example.com,55,84.78,false,2025-10-15T18:12:15.179Z,Category7,76.48,682.66,"Description with some text content 0.1614705396617775"
425751,User_81bstl,user7vndk8@example.com,24,28.60,true,2025-10-15T18:12:15.179Z,Category8,742.98,127.77,"Description with some text content 0.5223478679861694"
883427,User_6ahp9,usero5gcns@example.com,67,24.91,true,2025-10-15T18:12:15.179Z,Category9,497.19,725.44,"Description with some text content 0.3258046799155847"
614240,User_oqpv6c,userkr1vic@example.com,58,99.48,true,2025-10-15T18:12:15.179Z,Category9,244.95,213.10,"Description with some text content 0.4949783701832282"
608289,User_ba33mk,user7pwwx9@example.com,87,81.82,true,2025-10-15T18:12:15.179Z,Category2,920.84,557.20,"Description with some text content 0.6132742485842638"
881538,User_jfzn4wc,user58kr08d@example.com,23,30.51,false,2025-10-15T18:12:15.179Z,Category6,194.20,332.44,"Description with some text content 0.03125454041544096"
684629,User_lgokvk,userdcetc7@example.com,51,26.01,true,2025-10-15T18:12:15.179Z,Category5,610.08,772.55,"Description with some text content 0.6289985746053467"
805482,User_xgrxsb,user749bro@example.com,65,90.58,true,2025-10-15T18:12:15.179Z,Category8,570.95,277.92,"Description with some text content 0.8025901500027647"
22414,User_2hp2wd,userx6o9q2@example.com,56,14.99,true,2025-10-15T18:12:15.179Z,Category0,548.82,198.92,"Description with some text content 0.5680348607492702"
908156,User_qrzkdhj,user0f5nzi@example.com,41,74.00,false,2025-10-15T18:12:15.179Z,Category9,145.96,56.34,"Description with some text content 0.9722270882538986"
827874,User_7mu36n,uservxau2j@example.com,86,48.84,false,2025-10-15T18:12:15.179Z,Category0,807.83,88.40,"Description with some text content 0.06405967255089395"
570295,User_ojrb9x,useramx4pd@example.com,60,46.15,true,2025-10-15T18:12:15.179Z,Category5,783.36,828.16,"Description with some text content 0.18359937044169783"
853535,User_klupj,userrgi1ll@example.com,56,39.11,false,2025-10-15T18:12:15.179Z,Category5,455.16,401.05,"Description with some text content 0.5182365936012809"
720513,User_17zrxb,userj9fszy@example.com,27,12.52,true,2025-10-15T18:12:15.179Z,Category8,917.31,725.10,"Description with some text content 0.18727639479755964"
181855,User_4ssfod,userjv84k9@example.com,79,22.65,true,2025-10-15T18:12:15.179Z,Category0,571.30,270.72,"Description with some text content 0.41565717551672154"
893171,User_ly3eko,uservwxb5k@example.com,49,78.77,false,2025-10-15T18:12:15.179Z,Category8,43.57,625.72,"Description with some text content 0.20128799073293624"
541339,User_axq0rb,userrxhvgn@example.com,42,54.40,true,2025-10-15T18:12:15.179Z,Category9,112.12,213.79,"Description with some text content 0.7827159905475045"
768802,User_t6fwms,userl7vo08@example.com,88,6.54,true,2025-10-15T18:12:15.179Z,Category4,318.09,677.13,"Description with some text content 0.05181921193864736"
433509,User_pzjfz,userw5xypi@example.com,54,12.22,true,2025-10-15T18:12:15.179Z,Category6,458.99,497.53,"Description with some text content 0.342388659698009"
120880,User_o9etx,userfvpz6w@example.com,22,47.69,true,2025-10-15T18:12:15.179Z,Category1,708.54,745.69,"Description with some text content 0.03761138748745241"
893093,User_nzamlc,usernkup@example.com,64,67.15,true,2025-10-15T18:12:15.179Z,Category7,904.35,378.36,"Description with some text content 0.7568665244061101"
325033,User_vdsari,userf3dtkb@example.com,44,67.91,false,2025-10-15T18:12:15.179Z,Category9,814.71,49.78,"Description with some text content 0.7978403123863482"
551331,User_hu7ra,userzubj4s@example.com,74,4.34,false,2025-10-15T18:12:15.179Z,Category1,540.44,573.72,"Description with some text content 0.9366636825293252"
262038,User_zl8bm,user9d82ue@example.com,66,5.91,false,2025-10-15T18:12:15.179Z,Category6,245.74,551.21,"Description with some text content 0.21950647034287618"
499026,User_dutoap,useri48n08@example.com,59,82.24,false,2025-10-15T18:12:15.179Z,Category7,856.19,579.52,"Description with some text content 0.48053952546221346"
513616,User_8yynn,userqa9w8t@example.com,29,41.48,false,2025-10-15T18:12:15.179Z,Category1,512.57,252.77,"Description with some text content 0.11602607796891928"
452127,User_qyznuf,userxyjbn@example.com,42,75.60,false,2025-10-15T18:12:15.179Z,Category5,164.70,113.46,"Description with some text content 0.7754635025864589"
131236,User_7hdlh,userxuyae@example.com,65,75.56,false,2025-10-15T18:12:15.179Z,Category6,711.00,345.21,"Description with some text content 0.39929338984594154"
348070,User_8rga1l,userjgc17r@example.com,72,4.79,false,2025-10-15T18:12:15.179Z,Category0,863.38,927.57,"Description with some text content 0.8888357167378181"
332280,User_gvg8cd,userw2kvn2@example.com,23,70.75,true,2025-10-15T18:12:15.179Z,Category3,692.66,661.23,"Description with some text content 0.7861937135417557"
568474,User_qj341o,user8avxa@example.com,49,68.72,true,2025-10-15T18:12:15.179Z,Category8,924.78,362.80,"Description with some text content 0.7589960829227845"
449571,User_avr9it,usernt6mv9@example.com,63,23.90,false,2025-10-15T18:12:15.179Z,Category9,20.58,825.28,"Description with some text content 0.2458515411164377"
921491,User_q7kff7,useru2vztk@example.com,93,52.08,false,2025-10-15T18:12:15.179Z,Category3,683.07,407.65,"Description with some text content 0.36104546972354945"
438417,User_vagenj,userb0caiw@example.com,45,91.56,true,2025-10-15T18:12:15.179Z,Category8,210.01,659.98,"Description with some text content 0.14351664140070808"
409431,User_qj2y55,userqlw1hp@example.com,52,73.96,true,2025-10-15T18:12:15.179Z,Category4,556.96,816.26,"Description with some text content 0.4020445583221737"
961150,User_1fgbz,usera8cw0p@example.com,76,77.80,true,2025-10-15T18:12:15.179Z,Category9,433.07,533.77,"Description with some text content 0.2573527281677308"
870574,User_9d8wxd,userfh2b9c@example.com,56,48.90,false,2025-10-15T18:12:15.179Z,Category7,416.98,430.07,"Description with some text content 0.5025188814470092"
820728,User_ivsuu,userow9c7k@example.com,20,71.08,false,2025-10-15T18:12:15.179Z,Category3,209.43,322.62,"Description with some text content 0.7435629720562792"
582275,User_sbwc7j,userby0iq@example.com,23,36.07,true,2025-10-15T18:12:15.179Z,Category1,206.69,197.98,"Description with some text content 0.45237473945600204"
290541,User_cbehpt,userjfg62@example.com,77,37.63,false,2025-10-15T18:12:15.179Z,Category0,871.60,55.90,"Description with some text content 0.9586541638251309"
988616,User_njivybd,usere13tr@example.com,69,83.56,true,2025-10-15T18:12:15.179Z,Category4,319.00,479.07,"Description with some text content 0.7329984625082079"
847676,User_we1smg,uservm5vsm@example.com,32,25.40,true,2025-10-15T18:12:15.179Z,Category6,419.58,202.79,"Description with some text content 0.7304932142129498"
669858,User_ztqkx,usere7dhac@example.com,27,80.02,false,2025-10-15T18:12:15.179Z,Category2,298.81,248.37,"Description with some text content 0.888732827058589"
